Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA611811
ID,ID: 611811
,
Title,1275. Tcf1 and Lef1 regulate follicular helper T cell function eliciated by vaccination [RNA-Seq]
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA610569
ID,ID: 610569
,
Title,1276. Activation of a collaborative innate-adaptive immune response suppresses metastatic breast and ovarian cancer in mice
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA609710
ID,ID: 609710
,
Title,1277. The RNA-binding protein HuR is required for antigen-specific germinal centre B cell selection.
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA607119
ID,ID: 607119
,
Title,"1278. LT-HSC re-isolated from tranplants altering the age (young and middle age) of the donor LT-HSC, support cells and recipient mice"
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA605371
ID,ID: 605371
,
Title,1279. LT-HSC from young and middle-age mice stimulated with IGF1 RNA-seq
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA605370
ID,ID: 605370
,
Title,1280. Identification of a Cxcl10+ monocyte subset with a pathogenic signature in the CNS during auto-immune neuroinflammation
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA603366
ID,ID: 603366
,
Title,1281. Transcriptional responses in muscle of pregnant mouse upon immunization
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA603074
ID,ID: 603074
,
Title,1282. Respiratory syncytial virus (RSV) F subunit vaccine with adjuvants affect immunity in BALB/c mice
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA601122
ID,ID: 601122
,
Title,1283. Comparison of multiple passages of VEEV V4020 to VEEV TC-83 at 2 days after intracranial inoculation in BALB/c mice
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA596646
ID,ID: 596646
,
Title,1284. Continued Bcl6 expression prevents the transdifferentiation of established Tfh cells into Th1 cells during acute viral infection
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA596262
ID,ID: 596262
,
Title,1285. Transcriptome response of lung in response to vaccination of inactivated whole cells of A. baumannii
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA594534
ID,ID: 594534
,
Title,1286. Regulatory T cells restrain IL-2- and Blimp-1-dependent acquisition of cytotoxic function by CD4+ T cells
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA593835
ID,ID: 593835
,
Title,1287. Transcriptomic analysis of naïve B cells and antigen-specific activated B cells and plasma cells from 4dpi NP-LPS immunized mice [NPLPS_PC]
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA593427
ID,ID: 593427
,
Title,1288. IFNγ treatment restores TAP-dependent presentation competence of PD-L1 sensitive PDAC cells
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA589595
ID,ID: 589595
,
Title,1289. A molecular map of lymph node blood vascular endothelium at single cell resolution
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA589323
ID,ID: 589323
,
Title,1290. Transcriptome analysis of dark zone (DZ) and light zone (LZ) compartments of Wild type (WT) and SykY317F mice
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA589087
ID,ID: 589087
,
Title,1291. Impact of metformin treatment on CD8 in non and BCG-vaccinated mice
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA587714
ID,ID: 587714
,
Title,1292. Preventative and therapeutic effect of ∆pep27 intranasal vaccine in DSS-induced colitis
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA587617
ID,ID: 587617
,
Title,1293. Comparison of whole blood transcriptional changes induced by menignoccocal capsular group B vaccines in mice
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA580190
ID,ID: 580190
,
Title,1294. Comparative genome-wide analysis of whole skin from mice vaccinated with E7SH/ISG15-ΔGG versus E7SH/EV
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA579926
ID,ID: 579926
,
Title,1295. RNAseq on Dengue specific mice immunoglobulin repertoires
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA578805
ID,ID: 578805
,
Title,1296. Intestinal tissues (duodenum) from wild-type (BALB/c) and MIF deficient mice were compared in the steady state and at two different time points (day 3 and day 7) following infection with the gastrointestinal helminth parasite Heligmosomoides polygyrus
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA578066
ID,ID: 578066
,
Title,1297. Duodenal tissues and mesenteric lymph nodes from  wild-type (BALB/c) and MIF deficient mice were compared in the steady state and at day 5 following infection with the gastrointestinal helminth parasite Heligmosomoides polygyrus
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA578065
ID,ID: 578065
,
Title,1298. Inflammatory monocyte-derived S1P in the lymph node regulates immune response
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA578056
ID,ID: 578056
,
Title,1299. Early Life Programming of Mesenteric Lymph Node Stromal Cell Identity by the Lymphotoxin Pathway Regulates Mucosal Immune Responses in the Adult (Stromal cells)
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA575898
ID,ID: 575898
,
Title,1300. Early Life Programming of Mesenteric Lymph Node Stromal Cell Identity by the Lymphotoxin Pathway Regulates Mucosal Immune Responses in the Adult (B cells)
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA575897
ID,ID: 575897
,
,
Title,1301. Transcriptome analysis on OVA-GA(10) immunized GA-CFP mice
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA575764
ID,ID: 575764
,
Title,1302. EZH2 mutations reprogram the immune response to yield a pre-malignant lymphoma niche [Single cell RNA-Seq (10X Genomics)]
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA574272
ID,ID: 574272
,
Title,1303. EZH2 mutations reprogram the immune response to yield a pre-malignant lymphoma niche [RNA-Seq]
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA574271
ID,ID: 574271
,
Title,1304. Transcriptional control of influenza-specific CD4+ tissue-resident memory T cell generation
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA565358
ID,ID: 565358
,
Title,1305. RNA-seq of CD4+ T cell subsets in KLH-gp61 immunization
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA564588
ID,ID: 564588
,
Title,1306. RNA-seq of CD4+ T cell subsets in LCMV infection
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA564587
ID,ID: 564587
,
Title,1307. SRPK3 regulates alternative pre-mRNA splicing required for B lymphocyte development and humoral responsiveness
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA562889
ID,ID: 562889
,
Title,1308. Conversion of antigen-specific effector/memory T cells into Foxp3-expressing Treg cells  by inhibition of CDK8/19
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJDB6564
ID,ID: 561530
,
Title,1309. Germline-Encoded Affinity for Cognate Antigen Enables Vaccine Amplification of a Human Broadly Neutralizing Response Against Influenza Virus
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA559930
ID,ID: 559930
,
Title,1310. Whole genome profiling of murine lymphocytes and statistical validation of a panel of immune molecules to predict vaccine efficacy against Mycobacterium tuberculosis
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA559380
ID,ID: 559380
,
Title,1311. Study of visceral leishmaniasis establishment - Gene expression from (un)infected (non-)vaccinated mouse spleen samples
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA556008
ID,ID: 556008
,
Title,1312. Specific targeting of IL-1β activity to CD8+ T cells allows for safe use as a vaccine adjuvant
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA555995
ID,ID: 555995
,
Title,1313. Comparison of transcriptional profiles from 2W1S-specific CD4+ T cells during 2W1S-expressing Salmonella and Strongyloides ratti infections reveals that infectious context drives effector CD4+ T cell function
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA554640
ID,ID: 554640
,
Title,1314. Multiplexed activation of endogenous genes by CRISPRa elicits potent anti-tumor immunity
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA553242
ID,ID: 553242
,
Title,1315. Follicular Regulatory T Cells Regulate the Development of Cytotoxic-like Follicular Helper T Cells
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA551695
ID,ID: 551695
,
Title,1316. Cytokine and receptor expression in skin draining lymph nodes after skin immunization
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA551459
ID,ID: 551459
,
Title,1317. CARD9-associated Dectin-1 and Dectin-2 are Required for Protective Immunity of a Multivalent Vaccine Against Coccidioides posadasii Infection
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA550079
ID,ID: 550079
,
Title,1318. Identification of a T follicular helper subset that drives anaphylactic IgE
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA549081
ID,ID: 549081
,
Title,1319. Intratumoral TFR cells curtail anti-PD-1 treatment efficacy [mouse]
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA547567
ID,ID: 547567
,
Title,1320. Comparative transcriptomics between species to assess the immune mechanisms underlying the increased reactogenicity of the four component meningococcal capsular group B vaccine when given concomitantly with routinely-administered vaccines
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA546495
ID,ID: 546495
,
Title,1321. Relative timing of type I interferon response and virus replication determines disease outcome during MERS-CoV infection
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA545350
ID,ID: 545350
,
Title,"1322. Comparative transcriptomics between species attributes reactogenicity pathways induced by the capsular group B meningococcal vaccine, 4CMenB, to the membrane-bound endotoxin of its outer membrane vesicle component."
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA545310
ID,ID: 545310
,
Title,1323. Effector TH17 cells give rise to long-lived TRM cells that are essential for an immediate response against bacterial infection
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA543753
ID,ID: 543753
,
Title,1324. Analysis of transcriptomic profile of iNKT cells
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA543511
ID,ID: 543511
,
Title,1325. Comparison of synthetic TLR4 adjuvants PHAD and E6020 in mouse peritoneal macrophages
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA543489
ID,ID: 543489
,
Title,1326. Effector TH17 cells give rise to long-lived TRM cells that are essential for an immediate response against bacterial infection
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA540274
ID,ID: 540274
,
Title,1327. Gene expression profile of WT and PD-1 -/- CD8+ T cells from murine skin (ear)
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA534283
ID,ID: 534283
,
Title,1328. B cell HVEM interaction with T cell BTLA restrains the help delivered to germinal center B cells
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA533828
ID,ID: 533828
,
Title,1329. In situ vaccination with defined factors overcomes T cell exhaustion in distant tumors [expression data]
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA533612
ID,ID: 533612
,
Title,1330. Dissection of cMyc+ GC-B cells at single-cell level
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA533063
ID,ID: 533063
,
Title,1331. Gene expression comparison of splenic virus-specific CD8 T cells after immunization with LCMV vector and treatment with IgG or aIFNAR1
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA532908
ID,ID: 532908
,
Title,1332. Cognate T cell interactions affect the DC transcriptome [dataset 4]
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA530541
ID,ID: 530541
,
Title,1333. Vaccination accelerates hepatic erythropoiesis induced by blood-stage malaria
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA530224
ID,ID: 530224
,
Title,1334. Real-time quantitative PCR analysis of mouse lungs after influenza A infection
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA527776
ID,ID: 527776
,
Title,1335. A comparison of the transcriptional profiles of invariant NKT cells derived from Wild type  and Eomes conditional knockout mice
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA526254
ID,ID: 526254
,
Title,1336. TNIK signaling imprints CD8+ T memory formation early after priming
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA525144
ID,ID: 525144
,
Title,1337. Transcriptome profiling of CD8+ T cells exposed to vehicle or IL-1b treatment in vivo
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA524381
ID,ID: 524381
,
Title,1338. RNA-sequencing analysis of colon tissue in a murine EAE model after dietary tryptophan deprivation.
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA524321
ID,ID: 524321
,
Title,1339. RNA-seq analysis of gene regulations by the combination treatment of crizotinib plus cisplatin in established MCA205 tumors
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA524098
ID,ID: 524098
,
Title,1340. Gene expression profiling of neutrophils derived from K14HPV16/H2b and FVBN/H2b mice.
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA523717
ID,ID: 523717
,
Title,1341. Role of TLR9 signaling in GC response
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA523511
ID,ID: 523511
,
Title,1342. Neonatal T follicular helper cells are lodged in a pre-T follicular helper stage favoring innate over adaptive germinal center responses
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA523446
ID,ID: 523446
,
Title,1343. Intranasal immunization with CpG-B Oligodeoxynucleotides protects CBA mice from lethal equine herpesvirus 1 challenge
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA523387
ID,ID: 523387
,
Title,1344. Analysis of murine neonatal Germinal Center (GC) B cells transcriptome (RNA-Seq) following HA/CAF01 immunization in the presence or absence of maternal antibodies
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA518898
ID,ID: 518898
,
Title,1345. RNA-sequencing of NALT from mouse after intranasal immunization with B. abortus rMDH loaded chitosan nanoparticles (CNs)
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA517469
ID,ID: 517469
,
Title,1346. Macrophage training to Borrelia burgdorferi governs cardiac inflammation in the mammalian host [RNA-seq]
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA516652
ID,ID: 516652
,
Title,1347. Unbiased functional identification and therapeutic targeting of T cell neoantigens in a spontaneous murine squamous cell carcinoma [Single cell]
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA515089
ID,ID: 515089
,
Title,1348. Unbiased functional identification and therapeutic targeting of T cell neoantigens in a spontaneous murine squamous cell carcinoma [Bulk-seq]
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA515071
ID,ID: 515071
,
Title,1349. Single cell analysis of diverse pathogen responses defines a molecular roadmap for generating antigen-specific immunity
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA515047
ID,ID: 515047
,
Title,"1350. Whole-transcriptome profiling of LCMV.GP66-77 specific CD4 T cells isolated from bone marrow (BM) and spleen, 60 days after last immunization [RNA-seq]"
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA513500
ID,ID: 513500
,
,
Title,"1351. IL-12 From Endogenous cDC1, and Not Vaccine DC, Is Required for Th1 Induction"
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA513047
ID,ID: 513047
,
Title,1352. Analysis of mouse lymph node fibroblastic reticular cells (FRC) gene signature during autoimmune inflammation (EAE)
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA512995
ID,ID: 512995
,
Title,1353. Transcriptional profiling of murine germinal center (GC) B cells from GC-specific conditional Crebbp and Ep300 knock-out mice
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA510973
ID,ID: 510973
,
Title,1354. Bach2 is a critical negative regulator of Tfh cell differentiation
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA508402
ID,ID: 508402
,
Title,1355. Transcriptome of  draining lymph nodes from the mice immunized with RABV
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA505824
ID,ID: 505824
,
Title,1356. Expression data from mouse Malignant Mesothelioma  (MM) tumors and normal tissues
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA503108
ID,ID: 503108
,
Title,1357. ZIKV infection induces robust Th1-like Tfh cell and long-term protective antibody responses in immunocompetent mice
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA496481
ID,ID: 496481
,
Title,1358. Transcriptome analysis of Brucella abortus S19∆per (a perosaminesynthetase gene mutant of strain S19)  immunized mice spleen revealed activation of MHC-I and MHC-II pathways
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA495392
ID,ID: 495392
,
Title,1359. Identification of Biomarkers of Vaccine Reactogenicity
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA494386
ID,ID: 494386
,
Title,1360. MARCH1 regulates anti-malarial immunity through interferon signaling and T cell activation
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA490750
ID,ID: 490750
,
Title,"1361. Novel MVA Vector Expressing Anti-apoptotic gene, B13R, Delays Apoptosis and Enhances Humoral Responses"
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA490556
ID,ID: 490556
,
Title,1362. Trancriptional profile of WT and Notch2 cDC2s after immunization with SRBC
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA488601
ID,ID: 488601
,
Title,1363. Transcriptome analysis of antigen-specific T follicular helper (Tfh) and non-Tfh cells after Bach2 overexpression
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA486908
ID,ID: 486908
,
Title,1364. Transcriptome analysis of antigen-specific T follicular helper (Tfh) cells and non-Tfh cells
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA486905
ID,ID: 486905
,
Title,"1365. Activated CARD11 accelerates germinal center kinetics, promoting mTORC1 and terminal differentiation."
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA483499
ID,ID: 483499
,
Title,1366. Comparison of gene expression profile of T follicular helper cells and germinal center B cells from neonatal and adult mice
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA482827
ID,ID: 482827
,
Title,"1367. Global gene expression profiling of lung-resident CD8+ T cells from uninfected, Mtb-infected and BCG-infected mice"
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA481766
ID,ID: 481766
,
Title,1368. Persistent Bordetella bronchiseptica carriage is associated with broad phenotypic alterations of peripheral CD4+CD25+ T cells and differentially affects immune responses to secondary non-infectious and infectious stimuli in mice
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA480586
ID,ID: 480586
,
Title,1369. Augmented Pla2g4c/Ptgs2/Hpgds Axis in Bronchial Tissues of Experimental Asthma
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA478859
ID,ID: 478859
,
Title,"1370. The interferon-induced exonuclease, ISG20, exerts antiviral activity through upregulation of type I interferon response proteins"
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA475885
ID,ID: 475885
,
Title,1371. Plasmodium-specific atypical memory B cells are short-lived activated B cells
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA473982
ID,ID: 473982
,
Title,1372. Systematic detection of host pathways universally inhibited by Plasmodium yoelii parasites for immune intervention
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA472363
ID,ID: 472363
,
Title,1373. Tumor-resident memory-like CD8 T cells represent an essential cellular target for cancer immunotherapy
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA472005
ID,ID: 472005
,
Title,1374. Total and GC B cells with or without miR-146a
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA454714
ID,ID: 454714
,
Title,"1375. Murine host response to Neisseria gonorrhoeae upper genital tract infection reveals a common transcriptional signature, plus distinct inflammatory responses that vary between reproductive cycle phases"
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA454686
ID,ID: 454686
,
Title,1376. IL-27 in vaccine elicited cellular immunity
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA449508
ID,ID: 449508
,
Title,1377. Gene expression in Listeria- or vaccine-elicited T cells
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA448893
ID,ID: 448893
,
Title,1378. Dysregulated genes in connexin 30 deficient mice microglia [naive]
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA448530
ID,ID: 448530
,
Title,1379. Dysregulated genes in connexin 30 deficient mice microglia [EAE]
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA448529
ID,ID: 448529
,
Title,1380. Dominant roles of B cells in the initiation of CD4 T cell response to a virus-derived nanoparticle antigen
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA445727
ID,ID: 445727
,
Title,"1381. Intratumoral CpG-B promotes anti-tumoral neutrophil, cDC, and T cell cooperation without reprograming tolerogenic pDC"
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA445268
ID,ID: 445268
,
Title,1382. Transcriptional profiling of immune-related genes in Leishmania infantum-infected mice: identification of potential biomarkers of infection and progression of disease [MODEL]
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA439432
ID,ID: 439432
,
Title,1383. Transcriptional profiling of immune-related genes in Leishmania infantum-infected mice: identification of potential biomarkers of infection and progression of disease [BIOMARKERS]
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA439431
ID,ID: 439431
,
Title,1384. The role of PKC-beta in B cell activation
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA437924
ID,ID: 437924
,
Title,1385. miR-15/16 restrain cell cycle and memory T cell accumulation
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA437445
ID,ID: 437445
,
Title,1386. MicroRNA Signature of Central Nervous System-Infiltrating Dendritic Cells in an Animal Model of Multiple Sclerosis
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA436357
ID,ID: 436357
,
Title,1387. Gene expression of liver of vaccination-protected mice in response to early patent infections of Plasmodium chabaudi blood-stage malaria
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA435948
ID,ID: 435948
,
Title,1388. Notch signaling facilitates in vitro generation of cross-presenting classical dendritic cells
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA434005
ID,ID: 434005
,
Title,"1389. Gene expression data from tumor-bearing mice, either left untreated, treated with MUC1 peptide vaccine, indomethacin, or MUC1 peptide vaccine + indomethacin"
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA431580
ID,ID: 431580
,
Title,1390. A non-lymphoid origin for lymph node resident memory T cells
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA429553
ID,ID: 429553
,
Title,1391. BCG educates hematopoietic stem cells to generate protective innate immunity against tuberculosis [scRNA-seq]
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA422382
ID,ID: 422382
,
Title,"1392. Transcription profiles of fate mapped IL17aiCre+flox/stop/flox-YFP+ TH17 cells, CD44intCD27+ TH17 cells and CD44hiCD27- TH17 cells from WT or Raptor-ko (flox/flox) mice after immunization with Myelin Oligodendrocyte Glycoprotein (MOG)"
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA420445
ID,ID: 420445
,
Title,1393. RNA-seq of tumor residing CD8+ T cells overexpressing Runx3
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA419738
ID,ID: 419738
,
Title,1394. RNA-Seq of CD8+ T cell subsets during LCMV infection
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA419547
ID,ID: 419547
,
Title,1395. LncRNA RVRL1 restricts rabies virus infection by disrupting PRC2 complex [RNA-seq]
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA419545
ID,ID: 419545
,
Title,1396. Microarray analysis of CD8+ T cell subsets during LCMV infection
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA419540
ID,ID: 419540
,
Title,1397. NK cell regulation of T cells following LCMV infection of vaccinated and unvaccinated mice
Organism,Organism: Mus musculus (Taxonomy ID 10090)
