process,group,symbol
TNFA_SIGNALING_VIA_NFKB,Immune Response,IFIT2
TNFA_SIGNALING_VIA_NFKB,Immune Response,IFNGR2
TNFA_SIGNALING_VIA_NFKB,Immune Response,IL12B
TNFA_SIGNALING_VIA_NFKB,Immune Response,IL15RA
TNFA_SIGNALING_VIA_NFKB,Immune Response,IL18
TNFA_SIGNALING_VIA_NFKB,Immune Response,IL1A
TNFA_SIGNALING_VIA_NFKB,Immune Response,IL1B
TNFA_SIGNALING_VIA_NFKB,Immune Response,IL23A
TNFA_SIGNALING_VIA_NFKB,Immune Response,IL6
TNFA_SIGNALING_VIA_NFKB,Immune Response,IL6ST
TNFA_SIGNALING_VIA_NFKB,Immune Response,IL7R
TNFA_SIGNALING_VIA_NFKB,Immune Response,INHBA
TNFA_SIGNALING_VIA_NFKB,Immune Response,IRF1
TNFA_SIGNALING_VIA_NFKB,Immune Response,IRS2
TNFA_SIGNALING_VIA_NFKB,Immune Response,JAG1
TNFA_SIGNALING_VIA_NFKB,Immune Response,JUN
TNFA_SIGNALING_VIA_NFKB,Immune Response,JUNB
TNFA_SIGNALING_VIA_NFKB,Immune Response,KDM6B
TNFA_SIGNALING_VIA_NFKB,Immune Response,KLF10
TNFA_SIGNALING_VIA_NFKB,Immune Response,KLF2
TNFA_SIGNALING_VIA_NFKB,Immune Response,KLF4
TNFA_SIGNALING_VIA_NFKB,Immune Response,KLF6
TNFA_SIGNALING_VIA_NFKB,Immune Response,KLF9
TNFA_SIGNALING_VIA_NFKB,Immune Response,KYNU
TNFA_SIGNALING_VIA_NFKB,Immune Response,LAMB3
TNFA_SIGNALING_VIA_NFKB,Immune Response,LDLR
TNFA_SIGNALING_VIA_NFKB,Immune Response,LIF
TNFA_SIGNALING_VIA_NFKB,Immune Response,LITAF
TNFA_SIGNALING_VIA_NFKB,Immune Response,MAFF
TNFA_SIGNALING_VIA_NFKB,Immune Response,MAP2K3
TNFA_SIGNALING_VIA_NFKB,Immune Response,MAP3K8
TNFA_SIGNALING_VIA_NFKB,Immune Response,MARCKS
TNFA_SIGNALING_VIA_NFKB,Immune Response,MCL1
TNFA_SIGNALING_VIA_NFKB,Immune Response,MSC
TNFA_SIGNALING_VIA_NFKB,Immune Response,MXD1
TNFA_SIGNALING_VIA_NFKB,Immune Response,MYC
TNFA_SIGNALING_VIA_NFKB,Immune Response,NAMPT
TNFA_SIGNALING_VIA_NFKB,Immune Response,NFAT5
TNFA_SIGNALING_VIA_NFKB,Immune Response,NFE2L2
TNFA_SIGNALING_VIA_NFKB,Immune Response,NFIL3
TNFA_SIGNALING_VIA_NFKB,Immune Response,NFKB1
TNFA_SIGNALING_VIA_NFKB,Immune Response,NFKB2
TNFA_SIGNALING_VIA_NFKB,Immune Response,NFKBIA
TNFA_SIGNALING_VIA_NFKB,Immune Response,NFKBIE
TNFA_SIGNALING_VIA_NFKB,Immune Response,NINJ1
TNFA_SIGNALING_VIA_NFKB,Immune Response,NR4A1
TNFA_SIGNALING_VIA_NFKB,Immune Response,NR4A2
TNFA_SIGNALING_VIA_NFKB,Immune Response,NR4A3
TNFA_SIGNALING_VIA_NFKB,Immune Response,OLR1
TNFA_SIGNALING_VIA_NFKB,Immune Response,PANX1
TNFA_SIGNALING_VIA_NFKB,Immune Response,PDE4B
TNFA_SIGNALING_VIA_NFKB,Immune Response,PDLIM5
TNFA_SIGNALING_VIA_NFKB,Immune Response,PER1
TNFA_SIGNALING_VIA_NFKB,Immune Response,PFKFB3
TNFA_SIGNALING_VIA_NFKB,Immune Response,PHLDA1
TNFA_SIGNALING_VIA_NFKB,Immune Response,PHLDA2
TNFA_SIGNALING_VIA_NFKB,Immune Response,PLAU
TNFA_SIGNALING_VIA_NFKB,Immune Response,PLAUR
TNFA_SIGNALING_VIA_NFKB,Immune Response,PLEK
TNFA_SIGNALING_VIA_NFKB,Immune Response,PLK2
TNFA_SIGNALING_VIA_NFKB,Immune Response,PLPP3
TNFA_SIGNALING_VIA_NFKB,Immune Response,PMEPA1
TNFA_SIGNALING_VIA_NFKB,Immune Response,PNRC1
TNFA_SIGNALING_VIA_NFKB,Immune Response,PPP1R15A
TNFA_SIGNALING_VIA_NFKB,Immune Response,PTGER4
TNFA_SIGNALING_VIA_NFKB,Immune Response,PTGS2
TNFA_SIGNALING_VIA_NFKB,Immune Response,PTPRE
TNFA_SIGNALING_VIA_NFKB,Immune Response,PTX3
TNFA_SIGNALING_VIA_NFKB,Immune Response,RCAN1
TNFA_SIGNALING_VIA_NFKB,Immune Response,REL
TNFA_SIGNALING_VIA_NFKB,Immune Response,RELA
TNFA_SIGNALING_VIA_NFKB,Immune Response,RELB
TNFA_SIGNALING_VIA_NFKB,Immune Response,RHOB
TNFA_SIGNALING_VIA_NFKB,Immune Response,RIGI
TNFA_SIGNALING_VIA_NFKB,Immune Response,RIPK2
TNFA_SIGNALING_VIA_NFKB,Immune Response,RNF19B
TNFA_SIGNALING_VIA_NFKB,Immune Response,SAT1
TNFA_SIGNALING_VIA_NFKB,Immune Response,SDC4
TNFA_SIGNALING_VIA_NFKB,Immune Response,SERPINB2
TNFA_SIGNALING_VIA_NFKB,Immune Response,SERPINB8
TNFA_SIGNALING_VIA_NFKB,Immune Response,SERPINE1
TNFA_SIGNALING_VIA_NFKB,Immune Response,SGK1
TNFA_SIGNALING_VIA_NFKB,Immune Response,SIK1
TNFA_SIGNALING_VIA_NFKB,Immune Response,SLC16A6
TNFA_SIGNALING_VIA_NFKB,Immune Response,SLC2A3
TNFA_SIGNALING_VIA_NFKB,Immune Response,SLC2A6
TNFA_SIGNALING_VIA_NFKB,Immune Response,SMAD3
TNFA_SIGNALING_VIA_NFKB,Immune Response,SNN
TNFA_SIGNALING_VIA_NFKB,Immune Response,SOCS3
TNFA_SIGNALING_VIA_NFKB,Immune Response,SOD2
TNFA_SIGNALING_VIA_NFKB,Immune Response,SPHK1
TNFA_SIGNALING_VIA_NFKB,Immune Response,SPSB1
TNFA_SIGNALING_VIA_NFKB,Immune Response,SQSTM1
TNFA_SIGNALING_VIA_NFKB,Immune Response,STAT5A
TNFA_SIGNALING_VIA_NFKB,Immune Response,TANK
TNFA_SIGNALING_VIA_NFKB,Immune Response,TAP1
TNFA_SIGNALING_VIA_NFKB,Immune Response,TGIF1
TNFA_SIGNALING_VIA_NFKB,Immune Response,TIPARP
TNFA_SIGNALING_VIA_NFKB,Immune Response,TLR2
TNFA_SIGNALING_VIA_NFKB,Immune Response,TNC
TNFA_SIGNALING_VIA_NFKB,Immune Response,TNF
TNFA_SIGNALING_VIA_NFKB,Immune Response,TNFAIP2
TNFA_SIGNALING_VIA_NFKB,Immune Response,TNFAIP3
TNFA_SIGNALING_VIA_NFKB,Immune Response,TNFAIP6
TNFA_SIGNALING_VIA_NFKB,Immune Response,TNFAIP8
TNFA_SIGNALING_VIA_NFKB,Immune Response,TNFRSF9
TNFA_SIGNALING_VIA_NFKB,Immune Response,TNFSF9
TNFA_SIGNALING_VIA_NFKB,Immune Response,TNIP1
TNFA_SIGNALING_VIA_NFKB,Immune Response,TNIP2
TNFA_SIGNALING_VIA_NFKB,Immune Response,TRAF1
TNFA_SIGNALING_VIA_NFKB,Immune Response,TRIB1
TNFA_SIGNALING_VIA_NFKB,Immune Response,TRIP10
TNFA_SIGNALING_VIA_NFKB,Immune Response,TSC22D1
TNFA_SIGNALING_VIA_NFKB,Immune Response,TUBB2A
TNFA_SIGNALING_VIA_NFKB,Immune Response,VEGFA
TNFA_SIGNALING_VIA_NFKB,Immune Response,YRDC
TNFA_SIGNALING_VIA_NFKB,Immune Response,ZBTB10
TNFA_SIGNALING_VIA_NFKB,Immune Response,ZC3H12A
TNFA_SIGNALING_VIA_NFKB,Immune Response,ZFP36
IL6_JAK_STAT3_SIGNALING,Immune Response,A2M
IL6_JAK_STAT3_SIGNALING,Immune Response,ACVR1B
IL6_JAK_STAT3_SIGNALING,Immune Response,ACVRL1
IL6_JAK_STAT3_SIGNALING,Immune Response,BAK1
IL6_JAK_STAT3_SIGNALING,Immune Response,CBL
IL6_JAK_STAT3_SIGNALING,Immune Response,CCL7
IL6_JAK_STAT3_SIGNALING,Immune Response,CCR1
IL6_JAK_STAT3_SIGNALING,Immune Response,CD14
IL6_JAK_STAT3_SIGNALING,Immune Response,CD36
IL6_JAK_STAT3_SIGNALING,Immune Response,CD38
IL6_JAK_STAT3_SIGNALING,Immune Response,CD44
IL6_JAK_STAT3_SIGNALING,Immune Response,CD9
IL6_JAK_STAT3_SIGNALING,Immune Response,CNTFR
IL6_JAK_STAT3_SIGNALING,Immune Response,CRLF2
IL6_JAK_STAT3_SIGNALING,Immune Response,CSF1
IL6_JAK_STAT3_SIGNALING,Immune Response,CSF2
IL6_JAK_STAT3_SIGNALING,Immune Response,CSF2RA
IL6_JAK_STAT3_SIGNALING,Immune Response,CSF2RB
IL6_JAK_STAT3_SIGNALING,Immune Response,CSF3R
IL6_JAK_STAT3_SIGNALING,Immune Response,CXCL1
IL6_JAK_STAT3_SIGNALING,Immune Response,CXCL10
IL6_JAK_STAT3_SIGNALING,Immune Response,CXCL11
IL6_JAK_STAT3_SIGNALING,Immune Response,CXCL13
IL6_JAK_STAT3_SIGNALING,Immune Response,CXCL3
IL6_JAK_STAT3_SIGNALING,Immune Response,CXCL9
IL6_JAK_STAT3_SIGNALING,Immune Response,DNTT
IL6_JAK_STAT3_SIGNALING,Immune Response,EBI3
IL6_JAK_STAT3_SIGNALING,Immune Response,FAS
IL6_JAK_STAT3_SIGNALING,Immune Response,GRB2
IL6_JAK_STAT3_SIGNALING,Immune Response,HAX1
IL6_JAK_STAT3_SIGNALING,Immune Response,HMOX1
IL6_JAK_STAT3_SIGNALING,Immune Response,IFNAR1
IL6_JAK_STAT3_SIGNALING,Immune Response,IFNGR1
IL6_JAK_STAT3_SIGNALING,Immune Response,IFNGR2
IL6_JAK_STAT3_SIGNALING,Immune Response,IL10RB
IL6_JAK_STAT3_SIGNALING,Immune Response,IL12RB1
IL6_JAK_STAT3_SIGNALING,Immune Response,IL13RA1
IL6_JAK_STAT3_SIGNALING,Immune Response,IL15RA
IL6_JAK_STAT3_SIGNALING,Immune Response,IL17RA
IL6_JAK_STAT3_SIGNALING,Immune Response,IL17RB
IL6_JAK_STAT3_SIGNALING,Immune Response,IL18R1
IL6_JAK_STAT3_SIGNALING,Immune Response,IL1B
IL6_JAK_STAT3_SIGNALING,Immune Response,IL1R1
IL6_JAK_STAT3_SIGNALING,Immune Response,IL1R2
IL6_JAK_STAT3_SIGNALING,Immune Response,IL2RA
IL6_JAK_STAT3_SIGNALING,Immune Response,IL2RG
IL6_JAK_STAT3_SIGNALING,Immune Response,IL3RA
IL6_JAK_STAT3_SIGNALING,Immune Response,IL4R
IL6_JAK_STAT3_SIGNALING,Immune Response,IL6
IL6_JAK_STAT3_SIGNALING,Immune Response,IL6ST
IL6_JAK_STAT3_SIGNALING,Immune Response,IL7
IL6_JAK_STAT3_SIGNALING,Immune Response,IL9R
IL6_JAK_STAT3_SIGNALING,Immune Response,INHBE
IL6_JAK_STAT3_SIGNALING,Immune Response,IRF1
IL6_JAK_STAT3_SIGNALING,Immune Response,IRF9
IL6_JAK_STAT3_SIGNALING,Immune Response,ITGA4
IL6_JAK_STAT3_SIGNALING,Immune Response,ITGB3
IL6_JAK_STAT3_SIGNALING,Immune Response,JUN
IL6_JAK_STAT3_SIGNALING,Immune Response,LEPR
IL6_JAK_STAT3_SIGNALING,Immune Response,LTB
IL6_JAK_STAT3_SIGNALING,Immune Response,LTBR
IL6_JAK_STAT3_SIGNALING,Immune Response,MAP3K8
IL6_JAK_STAT3_SIGNALING,Immune Response,MYD88
IL6_JAK_STAT3_SIGNALING,Immune Response,OSMR
IL6_JAK_STAT3_SIGNALING,Immune Response,PDGFC
IL6_JAK_STAT3_SIGNALING,Immune Response,PF4
IL6_JAK_STAT3_SIGNALING,Immune Response,PIK3R5
IL6_JAK_STAT3_SIGNALING,Immune Response,PIM1
IL6_JAK_STAT3_SIGNALING,Immune Response,PLA2G2A
IL6_JAK_STAT3_SIGNALING,Immune Response,PTPN1
IL6_JAK_STAT3_SIGNALING,Immune Response,PTPN11
IL6_JAK_STAT3_SIGNALING,Immune Response,PTPN2
IL6_JAK_STAT3_SIGNALING,Immune Response,REG1A
IL6_JAK_STAT3_SIGNALING,Immune Response,SOCS1
IL6_JAK_STAT3_SIGNALING,Immune Response,SOCS3
IL6_JAK_STAT3_SIGNALING,Immune Response,STAM2
IL6_JAK_STAT3_SIGNALING,Immune Response,STAT1
IL6_JAK_STAT3_SIGNALING,Immune Response,STAT2
IL6_JAK_STAT3_SIGNALING,Immune Response,STAT3
IL6_JAK_STAT3_SIGNALING,Immune Response,TGFB1
IL6_JAK_STAT3_SIGNALING,Immune Response,TLR2
IL6_JAK_STAT3_SIGNALING,Immune Response,TNF
IL6_JAK_STAT3_SIGNALING,Immune Response,TNFRSF12A
IL6_JAK_STAT3_SIGNALING,Immune Response,TNFRSF1A
IL6_JAK_STAT3_SIGNALING,Immune Response,TNFRSF1B
IL6_JAK_STAT3_SIGNALING,Immune Response,TNFRSF21
IL6_JAK_STAT3_SIGNALING,Immune Response,TYK2
INFLAMMATORY_RESPONSE,Immune Response,ABCA1
INFLAMMATORY_RESPONSE,Immune Response,ABI1
INFLAMMATORY_RESPONSE,Immune Response,ACVR1B
INFLAMMATORY_RESPONSE,Immune Response,ACVR2A
INFLAMMATORY_RESPONSE,Immune Response,ADGRE1
INFLAMMATORY_RESPONSE,Immune Response,ADM
INFLAMMATORY_RESPONSE,Immune Response,ADORA2B
INFLAMMATORY_RESPONSE,Immune Response,ADRM1
INFLAMMATORY_RESPONSE,Immune Response,AHR
INFLAMMATORY_RESPONSE,Immune Response,APLNR
INFLAMMATORY_RESPONSE,Immune Response,AQP9
INFLAMMATORY_RESPONSE,Immune Response,ATP2A2
INFLAMMATORY_RESPONSE,Immune Response,ATP2B1
INFLAMMATORY_RESPONSE,Immune Response,ATP2C1
INFLAMMATORY_RESPONSE,Immune Response,AXL
INFLAMMATORY_RESPONSE,Immune Response,BDKRB1
INFLAMMATORY_RESPONSE,Immune Response,BEST1
INFLAMMATORY_RESPONSE,Immune Response,BST2
INFLAMMATORY_RESPONSE,Immune Response,BTG2
INFLAMMATORY_RESPONSE,Immune Response,C3AR1
INFLAMMATORY_RESPONSE,Immune Response,C5AR1
INFLAMMATORY_RESPONSE,Immune Response,CALCRL
INFLAMMATORY_RESPONSE,Immune Response,CCL17
INFLAMMATORY_RESPONSE,Immune Response,CCL2
INFLAMMATORY_RESPONSE,Immune Response,CCL20
INFLAMMATORY_RESPONSE,Immune Response,CCL22
INFLAMMATORY_RESPONSE,Immune Response,CCL24
INFLAMMATORY_RESPONSE,Immune Response,CCL5
INFLAMMATORY_RESPONSE,Immune Response,CCL7
INFLAMMATORY_RESPONSE,Immune Response,CCR7
INFLAMMATORY_RESPONSE,Immune Response,CCRL2
INFLAMMATORY_RESPONSE,Immune Response,CD14
INFLAMMATORY_RESPONSE,Immune Response,CD40
INFLAMMATORY_RESPONSE,Immune Response,CD48
INFLAMMATORY_RESPONSE,Immune Response,CD55
INFLAMMATORY_RESPONSE,Immune Response,CD69
INFLAMMATORY_RESPONSE,Immune Response,CD70
INFLAMMATORY_RESPONSE,Immune Response,CD82
INFLAMMATORY_RESPONSE,Immune Response,CDKN1A
INFLAMMATORY_RESPONSE,Immune Response,CHST2
INFLAMMATORY_RESPONSE,Immune Response,CLEC5A
INFLAMMATORY_RESPONSE,Immune Response,CMKLR1
INFLAMMATORY_RESPONSE,Immune Response,CSF1
INFLAMMATORY_RESPONSE,Immune Response,CSF3
INFLAMMATORY_RESPONSE,Immune Response,CSF3R
INFLAMMATORY_RESPONSE,Immune Response,CX3CL1
INFLAMMATORY_RESPONSE,Immune Response,CXCL10
INFLAMMATORY_RESPONSE,Immune Response,CXCL11
INFLAMMATORY_RESPONSE,Immune Response,CXCL6
INFLAMMATORY_RESPONSE,Immune Response,CXCL8
INFLAMMATORY_RESPONSE,Immune Response,CXCL9
INFLAMMATORY_RESPONSE,Immune Response,CXCR6
INFLAMMATORY_RESPONSE,Immune Response,CYBB
INFLAMMATORY_RESPONSE,Immune Response,DCBLD2
INFLAMMATORY_RESPONSE,Immune Response,EBI3
INFLAMMATORY_RESPONSE,Immune Response,EDN1
INFLAMMATORY_RESPONSE,Immune Response,EIF2AK2
INFLAMMATORY_RESPONSE,Immune Response,EMP3
INFLAMMATORY_RESPONSE,Immune Response,EREG
INFLAMMATORY_RESPONSE,Immune Response,F3
INFLAMMATORY_RESPONSE,Immune Response,FFAR2
INFLAMMATORY_RESPONSE,Immune Response,FPR1
INFLAMMATORY_RESPONSE,Immune Response,FZD5
INFLAMMATORY_RESPONSE,Immune Response,GABBR1
INFLAMMATORY_RESPONSE,Immune Response,GCH1
INFLAMMATORY_RESPONSE,Immune Response,GNA15
INFLAMMATORY_RESPONSE,Immune Response,GNAI3
INFLAMMATORY_RESPONSE,Immune Response,GP1BA
INFLAMMATORY_RESPONSE,Immune Response,GPC3
INFLAMMATORY_RESPONSE,Immune Response,GPR132
INFLAMMATORY_RESPONSE,Immune Response,GPR183
INFLAMMATORY_RESPONSE,Immune Response,HAS2
INFLAMMATORY_RESPONSE,Immune Response,HBEGF
INFLAMMATORY_RESPONSE,Immune Response,HIF1A
INFLAMMATORY_RESPONSE,Immune Response,HPN
INFLAMMATORY_RESPONSE,Immune Response,HRH1
INFLAMMATORY_RESPONSE,Immune Response,ICAM1
INFLAMMATORY_RESPONSE,Immune Response,ICAM4
INFLAMMATORY_RESPONSE,Immune Response,ICOSLG
INFLAMMATORY_RESPONSE,Immune Response,IFITM1
INFLAMMATORY_RESPONSE,Immune Response,IFNAR1
INFLAMMATORY_RESPONSE,Immune Response,IFNGR2
INFLAMMATORY_RESPONSE,Immune Response,IL10
INFLAMMATORY_RESPONSE,Immune Response,IL10RA
INFLAMMATORY_RESPONSE,Immune Response,IL12B
INFLAMMATORY_RESPONSE,Immune Response,IL15
INFLAMMATORY_RESPONSE,Immune Response,IL15RA
INFLAMMATORY_RESPONSE,Immune Response,IL18
INFLAMMATORY_RESPONSE,Immune Response,IL18R1
INFLAMMATORY_RESPONSE,Immune Response,IL18RAP
INFLAMMATORY_RESPONSE,Immune Response,IL1A
INFLAMMATORY_RESPONSE,Immune Response,IL1B
INFLAMMATORY_RESPONSE,Immune Response,IL1R1
INFLAMMATORY_RESPONSE,Immune Response,IL2RB
INFLAMMATORY_RESPONSE,Immune Response,IL4R
INFLAMMATORY_RESPONSE,Immune Response,IL6
INFLAMMATORY_RESPONSE,Immune Response,IL7R
INFLAMMATORY_RESPONSE,Immune Response,INHBA
INFLAMMATORY_RESPONSE,Immune Response,IRAK2
INFLAMMATORY_RESPONSE,Immune Response,IRF1
INFLAMMATORY_RESPONSE,Immune Response,IRF7
INFLAMMATORY_RESPONSE,Immune Response,ITGA5
INFLAMMATORY_RESPONSE,Immune Response,ITGB3
INFLAMMATORY_RESPONSE,Immune Response,ITGB8
INFLAMMATORY_RESPONSE,Immune Response,KCNA3
INFLAMMATORY_RESPONSE,Immune Response,KCNJ2
INFLAMMATORY_RESPONSE,Immune Response,KCNMB2
INFLAMMATORY_RESPONSE,Immune Response,KIF1B
INFLAMMATORY_RESPONSE,Immune Response,KLF6
INFLAMMATORY_RESPONSE,Immune Response,LAMP3
INFLAMMATORY_RESPONSE,Immune Response,LCK
INFLAMMATORY_RESPONSE,Immune Response,LCP2
INFLAMMATORY_RESPONSE,Immune Response,LDLR
INFLAMMATORY_RESPONSE,Immune Response,LIF
INFLAMMATORY_RESPONSE,Immune Response,LPAR1
INFLAMMATORY_RESPONSE,Immune Response,LTA
INFLAMMATORY_RESPONSE,Immune Response,LY6E
INFLAMMATORY_RESPONSE,Immune Response,LYN
INFLAMMATORY_RESPONSE,Immune Response,MARCO
INFLAMMATORY_RESPONSE,Immune Response,MEFV
INFLAMMATORY_RESPONSE,Immune Response,MEP1A
INFLAMMATORY_RESPONSE,Immune Response,MET
INFLAMMATORY_RESPONSE,Immune Response,MMP14
INFLAMMATORY_RESPONSE,Immune Response,MSR1
INFLAMMATORY_RESPONSE,Immune Response,MXD1
INFLAMMATORY_RESPONSE,Immune Response,MYC
INFLAMMATORY_RESPONSE,Immune Response,NAMPT
INFLAMMATORY_RESPONSE,Immune Response,NDP
INFLAMMATORY_RESPONSE,Immune Response,NFKB1
INFLAMMATORY_RESPONSE,Immune Response,NFKBIA
INFLAMMATORY_RESPONSE,Immune Response,NLRP3
INFLAMMATORY_RESPONSE,Immune Response,NMI
INFLAMMATORY_RESPONSE,Immune Response,NMUR1
INFLAMMATORY_RESPONSE,Immune Response,NOD2
INFLAMMATORY_RESPONSE,Immune Response,NPFFR2
INFLAMMATORY_RESPONSE,Immune Response,OLR1
INFLAMMATORY_RESPONSE,Immune Response,OPRK1
INFLAMMATORY_RESPONSE,Immune Response,OSM
INFLAMMATORY_RESPONSE,Immune Response,OSMR
INFLAMMATORY_RESPONSE,Immune Response,P2RX4
INFLAMMATORY_RESPONSE,Immune Response,P2RX7
INFLAMMATORY_RESPONSE,Immune Response,P2RY2
INFLAMMATORY_RESPONSE,Immune Response,PCDH7
INFLAMMATORY_RESPONSE,Immune Response,PDE4B
INFLAMMATORY_RESPONSE,Immune Response,PDPN
INFLAMMATORY_RESPONSE,Immune Response,PIK3R5
INFLAMMATORY_RESPONSE,Immune Response,PLAUR
INFLAMMATORY_RESPONSE,Immune Response,PROK2
INFLAMMATORY_RESPONSE,Immune Response,PSEN1
INFLAMMATORY_RESPONSE,Immune Response,PTAFR
INFLAMMATORY_RESPONSE,Immune Response,PTGER2
INFLAMMATORY_RESPONSE,Immune Response,PTGER4
INFLAMMATORY_RESPONSE,Immune Response,PTGIR
INFLAMMATORY_RESPONSE,Immune Response,PTPRE
INFLAMMATORY_RESPONSE,Immune Response,PVR
INFLAMMATORY_RESPONSE,Immune Response,RAF1
INFLAMMATORY_RESPONSE,Immune Response,RASGRP1
INFLAMMATORY_RESPONSE,Immune Response,RELA
INFLAMMATORY_RESPONSE,Immune Response,RGS1
INFLAMMATORY_RESPONSE,Immune Response,RGS16
INFLAMMATORY_RESPONSE,Immune Response,RHOG
INFLAMMATORY_RESPONSE,Immune Response,RIPK2
INFLAMMATORY_RESPONSE,Immune Response,RNF144B
INFLAMMATORY_RESPONSE,Immune Response,ROS1
INFLAMMATORY_RESPONSE,Immune Response,RTP4
INFLAMMATORY_RESPONSE,Immune Response,SCARF1
INFLAMMATORY_RESPONSE,Immune Response,SCN1B
INFLAMMATORY_RESPONSE,Immune Response,SELE
INFLAMMATORY_RESPONSE,Immune Response,SELENOS
INFLAMMATORY_RESPONSE,Immune Response,SELL
INFLAMMATORY_RESPONSE,Immune Response,SEMA4D
INFLAMMATORY_RESPONSE,Immune Response,SERPINE1
INFLAMMATORY_RESPONSE,Immune Response,SGMS2
INFLAMMATORY_RESPONSE,Immune Response,SLAMF1
INFLAMMATORY_RESPONSE,Immune Response,SLC11A2
INFLAMMATORY_RESPONSE,Immune Response,SLC1A2
INFLAMMATORY_RESPONSE,Immune Response,SLC28A2
INFLAMMATORY_RESPONSE,Immune Response,SLC31A1
INFLAMMATORY_RESPONSE,Immune Response,SLC31A2
INFLAMMATORY_RESPONSE,Immune Response,SLC4A4
INFLAMMATORY_RESPONSE,Immune Response,SLC7A1
INFLAMMATORY_RESPONSE,Immune Response,SLC7A2
INFLAMMATORY_RESPONSE,Immune Response,SPHK1
INFLAMMATORY_RESPONSE,Immune Response,SRI
