hgnc_symbol,treatment,pathogen,timepoint_comparison,status_original,rank_mouse,rank_human,sign_mouse,sign_concordant,mean_log2fc_mouse,mean_log2fc_human,pred_shared,pred_rank,pred_direction
IL2RB,Injury,Burn,Early hours-Day 7,Human only,77.75250227479526,96.17834394904459,-1,TRUE,-0.6897861685130344,-2.0688639981730383,NA,92.00738644692515,0.8317061213808126
IL5RA,Injury,Burn,Early hours-Day 7,Mouse only,95.35941765241128,74.11282984531393,-1,TRUE,-1.6710611453399702,-1.192029642865235,0.833592683779219,55.10054209887504,0.9292952380952383
IL7R,Injury,Burn,Early hours-Day 7,Mouse only,67.47042766151047,91.81073703366697,-1,TRUE,-0.39781459742044056,-1.9262499456727395,0.9532610054693814,81.74948371581128,1
IL7R,Injury,Burn,Early hours-Day 7,Shared,67.47042766151047,91.81073703366697,-1,TRUE,-0.39781459742044056,-1.9262499456727395,0.9532610054693814,81.74948371581128,1
IMPA2,Injury,Burn,Early hours-Day 7,Shared,93.17561419472248,56.460418562329394,1,TRUE,1.3873673524046648,1.127115775020366,0.8728844100344102,69.66683644570334,0.9987999999999999
IMPA2,Injury,Burn,Early hours-Day 7,Mouse only,93.17561419472248,56.460418562329394,1,TRUE,1.3873673524046648,1.127115775020366,0.8728844100344102,69.66683644570334,0.9987999999999999
IRAK3,Injury,Burn,Early hours-Day 7,Human only,57.506824385805274,98.45313921747044,1,TRUE,0.44893820441459376,2.2218228760347722,NA,78.69697120098881,0.890634217019127
ITGA4,Injury,Burn,Early hours-Day 7,Human only,35.30482256596906,84.07643312101911,1,FALSE,0.16097200273811296,-1.3949548733371682,NA,74.94859122001702,0.8921083213083213
ITGAM,Injury,Burn,Early hours-Day 7,Shared,96.63330300272975,89.89990900818925,1,TRUE,1.9689702961235955,1.3461494327424397,0.9859395192354945,57.89792136861273,0.9981333333333333
ITK,Injury,Burn,Early hours-Day 7,Mouse only,63.10282074613285,81.25568698817106,-1,TRUE,-0.5100605564528937,-1.6093938564098567,0.9122095918418462,86.47937430034703,1
ITK,Injury,Burn,Early hours-Day 7,Human only,63.10282074613285,81.25568698817106,-1,TRUE,-0.5100605564528937,-1.6093938564098567,0.9122095918418462,86.47937430034703,1
ITK,Injury,Burn,Early hours-Day 7,Shared,63.10282074613285,81.25568698817106,-1,TRUE,-0.5100605564528937,-1.6093938564098567,0.9122095918418462,86.47937430034703,1
ITM2A,Injury,Burn,Early hours-Day 7,Human only,51.956323930846224,89.7179253867152,-1,TRUE,-0.4368059051259463,-1.9433871295336047,NA,65.54487351107997,0.9995
ITPR3,Injury,Burn,Early hours-Day 7,Mouse only,92.1747042766151,32.711555959963604,-1,TRUE,-1.5343689996123162,-0.8673513750420088,0.7107687590187589,76.88857942104575,1
JMY,Injury,Burn,Early hours-Day 7,Human only,49.09008189262966,88.35304822565969,-1,TRUE,-0.4265577800468918,-1.7305600880098941,NA,65.17484711629456,0.9218000000000002
JUNB,Injury,Burn,Early hours-Day 7,Human only,27.616014558689717,49.545040946314835,1,TRUE,0.23385193726458375,1.1431768095160004,NA,61.607434852730826,0.8498908369408372
KLF12,Injury,Burn,Early hours-Day 7,Human only,34.62238398544131,93.08462238398543,-1,TRUE,-0.36035406753283006,-1.9262203884959899,NA,82.5812365892357,0.9348450980392157
KLF5,Injury,Burn,Early hours-Day 7,Shared,97.04276615104641,69.33575978161966,1,TRUE,1.794747630077568,1.1991663335692984,0.6229186996010526,66.77001591022457,0.9865666666666668
KLRD1,Injury,Burn,Early hours-Day 7,Human only,35.80527752502275,84.16742493175614,-1,TRUE,-0.22246675278701034,-1.713403766544631,NA,68.80892989075298,0.8362224480198162
LAT2,Injury,Burn,Early hours-Day 7,Human only,43.53958143767061,76.25113739763421,-1,FALSE,-0.3267272835360533,1.2418443029551547,NA,43.40096876554544,0.0033
LBH,Injury,Burn,Early hours-Day 7,Human only,88.0800727934486,86.80618744313013,-1,TRUE,-0.8480552781540069,-1.6277649814624953,NA,90.7925670370983,0.9947
LCK,Injury,Burn,Early hours-Day 7,Mouse only,82.84804367606915,87.53412192902638,-1,TRUE,-0.731425081760964,-1.7033522517326727,0.9675972693972695,80.96266088689252,1
LCK,Injury,Burn,Early hours-Day 7,Shared,82.84804367606915,87.53412192902638,-1,TRUE,-0.731425081760964,-1.7033522517326727,0.9675972693972695,80.96266088689252,1
LCN2,Injury,Burn,Early hours-Day 7,Shared,99.77252047315741,95.950864422202,1,TRUE,3.8782690225077303,3.293114681701352,0.638229455009067,82.55623690941715,0.9323666666666666
LEF1,Injury,Burn,Early hours-Day 7,Shared,78.6169244767971,92.08371246587808,-1,TRUE,-0.4241164949172518,-2.0932149663119484,0.9108794871794872,93.87491799729659,1
LEF1,Injury,Burn,Early hours-Day 7,Human only,78.6169244767971,92.08371246587808,-1,TRUE,-0.4241164949172518,-2.0932149663119484,0.9108794871794872,93.87491799729659,1
LMNB1,Injury,Burn,Early hours-Day 7,Shared,96.7242948134668,98.54413102820746,1,TRUE,1.362275031629471,2.225928658639634,0.6341707623259093,67.27184120691797,0.9963666666666666
LPCAT2,Injury,Burn,Early hours-Day 7,Mouse only,97.63421292083713,35.577797998180166,1,TRUE,1.8588352853714003,0.9094718588366639,0.8570837464646288,68.54742049046656,0.8775843987438953
LRG1,Injury,Burn,Early hours-Day 7,Shared,99.90900818926298,94.5859872611465,1,TRUE,3.8277588553106963,1.9971927951667183,0.7943239288879974,69.48950636793296,0.9979000000000001
LRG1,Injury,Burn,Early hours-Day 7,Human only,99.90900818926298,94.5859872611465,1,TRUE,3.8277588553106963,1.9971927951667183,0.7943239288879974,69.48950636793296,0.9979000000000001
LRRN3,Injury,Burn,Early hours-Day 7,Human only,24.340309372156508,97.08826205641492,-1,TRUE,-0.23664788413702542,-2.6333934151028235,NA,94.88348241994413,0.7902526590044224
LTF,Injury,Burn,Early hours-Day 7,Shared,99.40855323020928,95.08644222020018,1,TRUE,3.2311330484164813,3.190493641699451,0.932908427781369,87.74181347972919,0.9664380952380952
LY9,Injury,Burn,Early hours-Day 7,Human only,49.22656960873522,82.80254777070064,-1,TRUE,-0.3124397601654785,-1.3323022339694863,NA,81.22722420539404,0.9989333333333333
LY96,Injury,Burn,Early hours-Day 7,Human only,66.56050955414013,17.288444040036396,1,TRUE,0.6219011097102207,0.7294173105333313,NA,83.7062963558085,0.9144858305591537
LYN,Injury,Burn,Early hours-Day 7,Human only,52.36578707916287,2.684258416742493,1,TRUE,0.22729347695854862,0.5617466533903936,NA,40.78389345602367,1
MANSC1,Injury,Burn,Early hours-Day 7,Human only,21.56505914467698,65.6960873521383,1,TRUE,0.21821978533660236,1.134767483526347,NA,62.90755754447379,0.9856
MAPK13,Injury,Burn,Early hours-Day 7,Shared,96.90627843494084,55.95996360327571,1,TRUE,1.8179500794955423,0.9634921888048851,0.47437575757575745,32.33638670716444,0.9992000000000001
MARCKS,Injury,Burn,Early hours-Day 7,Human only,64.19472247497725,46.31483166515014,1,TRUE,0.3880797573833856,0.8113689833181663,NA,53.11709969912052,0.6956941658287248
MBOAT2,Injury,Burn,Early hours-Day 7,Human only,20.65514103730664,95.72338489535942,-1,FALSE,-0.2530314260856672,1.7255275648656423,NA,63.85838055460684,0.1364298645798647
MBOAT7,Injury,Burn,Early hours-Day 7,Mouse only,89.9909008189263,85.9417652411283,1,TRUE,0.6326550079641589,1.7325992967136443,0.6744925668818255,69.75574305108032,0.9382999999999999
MEGF9,Injury,Burn,Early hours-Day 7,Shared,96.2238398544131,66.19654231119199,1,TRUE,1.590207677457503,0.9891539800309177,0.8790054390054391,62.39906269455554,0.9914333333333333
MGAM,Injury,Burn,Early hours-Day 7,Shared,98.95359417652412,95.04094631483167,1,TRUE,3.6213461329030956,1.8214984159431147,0.9117180437900144,81.02576715947662,1
MGST1,Injury,Burn,Early hours-Day 7,Mouse only,97.3157415832575,75.52320291173794,1,TRUE,1.6093924181595654,1.165239517395035,0.9109833387527506,79.9374648961305,0.9952000000000001
MGST1,Injury,Burn,Early hours-Day 7,Shared,97.3157415832575,75.52320291173794,1,TRUE,1.6093924181595654,1.165239517395035,0.9109833387527506,79.9374648961305,0.9952000000000001
MIS12,Injury,Burn,Early hours-Day 7,Human only,16.333030027297543,20.291173794358507,-1,TRUE,-0.12331118486931203,-0.7769787134642034,NA,59.41752561434898,0.8892588382721509
MLF2,Injury,Burn,Early hours-Day 7,Human only,18.926296633303004,33.43949044585987,1,TRUE,0.19092520976464122,1.0067680738758478,NA,44.51087258625683,0.30399648786717753
MMP8,Injury,Burn,Early hours-Day 7,Shared,99.63603275705186,100,1,TRUE,3.5811232292909008,5.8594726957877885,0.950822227999338,85.4178425890817,1
MMP9,Injury,Burn,Early hours-Day 7,Shared,93.35759781619655,99.95450409463147,1,TRUE,1.6148809880780792,4.112101440651965,0.9765386078833447,83.65657226275093,1
MMP9,Injury,Burn,Early hours-Day 7,Human only,93.35759781619655,99.95450409463147,1,TRUE,1.6148809880780792,4.112101440651965,0.9765386078833447,83.65657226275093,1
MPP1,Injury,Burn,Early hours-Day 7,Mouse only,92.49317561419473,86.66969972702456,1,TRUE,1.041852600489138,1.3214711319233867,0.8121437774178065,79.70350913815354,0.987847619047619
MPP1,Injury,Burn,Early hours-Day 7,Shared,92.49317561419473,86.66969972702456,1,TRUE,1.041852600489138,1.3214711319233867,0.8121437774178065,79.70350913815354,0.987847619047619
MS4A1,Injury,Burn,Early hours-Day 7,Mouse only,88.30755232029117,67.65241128298453,-1,TRUE,-0.7190012260455614,-1.6686401796109678,0.7544993087359636,71.53324284099887,0.9999333333333333
MS4A1,Injury,Burn,Early hours-Day 7,Shared,88.30755232029117,67.65241128298453,-1,TRUE,-0.7190012260455614,-1.6686401796109678,0.7544993087359636,71.53324284099887,0.9999333333333333
MSH2,Injury,Burn,Early hours-Day 7,Mouse only,80.20928116469518,26.342129208371247,-1,TRUE,-0.7431060362107331,-0.9316875495238262,0.8317808519911462,48.655097605698785,0.9666999999999999
MSH6,Injury,Burn,Early hours-Day 7,Mouse only,87.17015468607825,21.83803457688808,-1,TRUE,-0.7026338069552711,-0.6734700961934599,0.8696161179781319,45.338343728000105,0.8922619047619049
MYBL1,Injury,Burn,Early hours-Day 7,Human only,10.100090991810736,98.58962693357599,1,FALSE,0.12873070657252406,-3.0522929732335324,NA,57.43807585573342,0.7371064713064716
MYD88,Injury,Burn,Early hours-Day 7,Shared,97.95268425841674,60.646041856232934,1,TRUE,1.8174222711559835,0.8025639554438504,0.7513696220446221,61.68549398774992,0.9456916666666667
MYD88,Injury,Burn,Early hours-Day 7,Mouse only,97.95268425841674,60.646041856232934,1,TRUE,1.8174222711559835,0.8025639554438504,0.7513696220446221,61.68549398774992,0.9456916666666667
NAE1,Injury,Burn,Early hours-Day 7,Shared,72.47497725204731,80.16378525932666,-1,TRUE,-0.5056867932576221,-1.2276057627094237,0.7082891626347506,54.25991012077464,0.9577333333333333
NBEAL2,Injury,Burn,Early hours-Day 7,Human only,76.02365787079162,71.56505914467698,1,TRUE,0.8593572895559252,1.9624304240809494,NA,64.58248592509297,0.5664841269841273
NCF2,Injury,Burn,Early hours-Day 7,Shared,96.13284804367606,4.185623293903549,1,TRUE,1.2033118271150318,0.5377768653014714,0.8906838007001053,50.065168089663686,0.9969666666666666
NCF2,Injury,Burn,Early hours-Day 7,Mouse only,96.13284804367606,4.185623293903549,1,TRUE,1.2033118271150318,0.5377768653014714,0.8906838007001053,50.065168089663686,0.9969666666666666
NCF4,Injury,Burn,Early hours-Day 7,Human only,81.71064604185622,89.30846223839855,1,TRUE,0.5949832601254368,1.6994293591759009,0.6643227522477522,51.03487851037192,0.962304960438922
NCF4,Injury,Burn,Early hours-Day 7,Shared,81.71064604185622,89.30846223839855,1,TRUE,0.5949832601254368,1.6994293591759009,0.6643227522477522,51.03487851037192,0.962304960438922
NELL2,Injury,Burn,Early hours-Day 7,Shared,63.2393084622384,95.58689717925387,-1,TRUE,-1.0329971213060185,-2.187154565024187,0.5450296471502352,91.99613802709767,0.7371642068277661
NELL2,Injury,Burn,Early hours-Day 7,Human only,63.2393084622384,95.58689717925387,-1,TRUE,-1.0329971213060185,-2.187154565024187,0.5450296471502352,91.99613802709767,0.7371642068277661
NFE2,Injury,Burn,Early hours-Day 7,Shared,99.27206551410373,94.22202001819836,1,TRUE,1.8912849721189637,2.3140517531829703,0.8477454973217357,63.40386649191524,1
NIF3L1,Injury,Burn,Early hours-Day 7,Human only,29.481346678798907,7.279344858962693,-1,TRUE,-0.27225943999005864,-0.6401146107954618,NA,53.71080299270963,0.9330450980392159
NLRC3,Injury,Burn,Early hours-Day 7,Shared,65.74158325750682,97.270245677889,-1,TRUE,-0.5327215103129195,-2.2329392360458638,0.8401095302352315,80.48930086193933,1
NLRC3,Injury,Burn,Early hours-Day 7,Human only,65.74158325750682,97.270245677889,-1,TRUE,-0.5327215103129195,-2.2329392360458638,0.8401095302352315,80.48930086193933,1
NLRP12,Injury,Burn,Early hours-Day 7,Shared,99.54504094631483,82.02911737943585,1,TRUE,2.709507427639677,1.2253169944873585,0.9173481603879438,71.52175587216472,0.9936500000000001
NLRP3,Injury,Burn,Early hours-Day 7,Human only,84.07643312101911,36.16924476797088,1,TRUE,1.1781757720271937,0.9229109246623115,0.6892551818064975,60.37288085418934,0.7038203939937006
NLRP3,Injury,Burn,Early hours-Day 7,Shared,84.07643312101911,36.16924476797088,1,TRUE,1.1781757720271937,0.9229109246623115,0.6892551818064975,60.37288085418934,0.7038203939937006
NLRP3,Injury,Burn,Early hours-Day 7,Mouse only,84.07643312101911,36.16924476797088,1,TRUE,1.1781757720271937,0.9229109246623115,0.6892551818064975,60.37288085418934,0.7038203939937006
NOC3L,Injury,Burn,Early hours-Day 7,Human only,69.60873521383076,78.98089171974523,-1,TRUE,-0.5227040213989387,-1.3620641209829123,NA,73.70690397403409,0.9344619047619049
NR1H2,Injury,Burn,Early hours-Day 7,Human only,18.42584167424932,47.315741583257505,-1,FALSE,-0.15737468196493776,1.2205832286514426,NA,61.021938152891344,0.0242
NRBP1,Injury,Burn,Early hours-Day 7,Human only,11.965423111919927,39.626933575978164,-1,FALSE,-0.08345236257170718,1.1359563119893257,NA,66.87151698640238,0.1328730158730159
NUCB1,Injury,Burn,Early hours-Day 7,Shared,69.97270245677889,54.09463148316651,1,TRUE,0.6057846969857632,1.3999495688762176,0.9101694444444445,53.869268134687914,0.9278833333333334
OLFM4,Injury,Burn,Early hours-Day 7,Human only,78.48043676069155,97.36123748862603,1,TRUE,1.0032730839232,4.166284867512846,NA,87.93658619792774,0.9890272727272728
PADI2,Injury,Burn,Early hours-Day 7,Human only,38.35304822565969,87.80709736123748,-1,FALSE,-0.26408425066050434,1.6803508683615407,NA,80.65661852233129,0.5387666666666666
PADI4,Injury,Burn,Early hours-Day 7,Shared,94.40400363967242,96.31483166515014,1,TRUE,1.5818629536429043,2.330136733833381,0.9115556825355587,77.23078932581898,0.9992000000000001
PAX5,Injury,Burn,Early hours-Day 7,Human only,40.58234758871701,79.57233848953594,-1,TRUE,-0.23386433401153717,-1.845977093666816,NA,89.05604546616831,1
PCTP,Injury,Burn,Early hours-Day 7,Shared,76.2056414922657,28.753412192902637,1,TRUE,0.7781929370078497,0.8062718878986539,0.8426216889319831,62.19749378509256,0.874120870734428
PFKFB4,Injury,Burn,Early hours-Day 7,Shared,98.04367606915378,75.1137397634213,1,TRUE,1.8847623518167032,1.265119812081429,0.6339913086913084,42.05890039660919,0.9995
PGD,Injury,Burn,Early hours-Day 7,Human only,93.03912647861694,99.13557779799818,1,TRUE,1.0676540372056404,2.7034406114620584,0.9302847949436185,62.33290458164153,1
PGD,Injury,Burn,Early hours-Day 7,Shared,93.03912647861694,99.13557779799818,1,TRUE,1.0676540372056404,2.7034406114620584,0.9302847949436185,62.33290458164153,1
PGLYRP1,Injury,Burn,Early hours-Day 7,Shared,98.86260236578708,98.49863512283893,1,TRUE,2.009552014827058,3.183769264367367,0.9560613247863248,68.05800303220919,0.9972000000000001
PLAUR,Injury,Burn,Early hours-Day 7,Shared,94.04003639672429,15.650591446769791,1,TRUE,1.021856112834767,0.7635464991532288,0.7591618379298719,68.50193229394532,0.9949666666666667
PLAUR,Injury,Burn,Early hours-Day 7,Mouse only,94.04003639672429,15.650591446769791,1,TRUE,1.021856112834767,0.7635464991532288,0.7591618379298719,68.50193229394532,0.9949666666666667
PLBD1,Injury,Burn,Early hours-Day 7,Shared,94.49499545040946,97.72520473157415,1,TRUE,1.1917584075841354,1.931611874083612,0.9739925796425797,80.03244407851832,0.9166295593639247
PLCG1,Injury,Burn,Early hours-Day 7,Human only,84.94085532302093,81.80163785259327,-1,TRUE,-0.6569908450097266,-1.2448130327323654,NA,80.68470141480626,0.9995
PMS1,Injury,Burn,Early hours-Day 7,Human only,61.828935395814376,85.98726114649682,-1,TRUE,-0.6215282204374875,-1.4876844718750415,NA,70.38423119013781,0.8900333333333335
PNPLA6,Injury,Burn,Early hours-Day 7,Human only,58.826205641492265,45.35941765241128,-1,FALSE,-0.42071267589605377,1.2847111923575008,NA,46.906303872164,0.05339999999999999
POR,Injury,Burn,Early hours-Day 7,Shared,92.629663330300275,96.13284804367606,1,TRUE,1.2831846159882385,2.433019319841021,0.8044248196248197,64.22009207250832,0.7228353535353533
PPP1R16B,Injury,Burn,Early hours-Day 7,Shared,78.3894449499545,64.78616924476796,-1,TRUE,-0.6283238660522041,-0.9964364567994042,0.822450731327496,72.4403635361577,0.9976
PRF1,Injury,Burn,Early hours-Day 7,Human only,15.650591446769791,87.26114649681529,1,FALSE,0.13853790602983196,-1.9245112954207677,NA,81.38539204132081,0.08037026575112348
PRKACB,Injury,Burn,Early hours-Day 7,Shared,72.92993630573248,95.49590536851683,-1,TRUE,-0.48206042657971615,-2.0313302726663967,0.8641518707642545,79.64535532694134,0.9262476190476192
PRKCD,Injury,Burn,Early hours-Day 7,Human only,83.66696997270246,85.80527752502275,1,TRUE,0.6457007377196433,1.6563853465038596,0.8800207479339832,76.54383376573017,0.4427858974358974
PRKCD,Injury,Burn,Early hours-Day 7,Mouse only,83.66696997270246,85.80527752502275,1,TRUE,0.6457007377196433,1.6563853465038596,0.8800207479339832,76.54383376573017,0.4427858974358974
PRKCH,Injury,Burn,Early hours-Day 7,Human only,15.741583257506825,64.37670609645131,-1,TRUE,-0.08902723133820523,-1.101365131096962,NA,89.31268531244561,1
PRKCQ,Injury,Burn,Early hours-Day 7,Human only,44.49499545040946,95.26842584167426,-1,TRUE,-0.2784731660049147,-1.8889131715284102,NA,86.94021490336439,0.9368661670237064
PROK2,Injury,Burn,Early hours-Day 7,Human only,71.3375796178344,84.80436760691538,1,TRUE,0.8198371373662798,1.3984450434415354,NA,61.7778276838546,0.3782777777777777
PTGDR,Injury,Burn,Early hours-Day 7,Human only,18.334849863512286,94.81346678798907,1,FALSE,0.2345776770872492,-2.4005763460038465,NA,57.729502607817935,0.8880142857142858
PTPN4,Injury,Burn,Early hours-Day 7,Shared,82.66606005459509,96.45131938125569,-1,TRUE,-0.6738231212500576,-2.2211809849218764,0.8805417810294283,73.10211548148206,0.9107000000000002
PTPRK,Injury,Burn,Early hours-Day 7,Human only,46.40582347588717,57.00636942675159,-1,TRUE,-0.6221024264789952,-1.2554932149146887,NA,77.23337906702604,0.998
PYGL,Injury,Burn,Early hours-Day 7,Shared,98.81710646041856,97.54322111010009,1,TRUE,2.174750446730501,1.8020901968355538,0.9141096986346983,60.74631828572074,1
QPCT,Injury,Burn,Early hours-Day 7,Human only,30.61874431301183,73.43039126478617,1,TRUE,0.39021582283690304,1.1375568599149348,NA,70.576533552142,0.4649333333333332
RAB31,Injury,Burn,Early hours-Day 7,Shared,93.76706096451319,48.27115559599636,1,TRUE,1.0941395982069047,0.7733037210892917,0.9324342712842714,60.053919967775386,0.9077150468812235
RASGRP1,Injury,Burn,Early hours-Day 7,Shared,94.35850773430391,97.77070063694268,-1,TRUE,-0.8975915461455308,-2.496186693589931,0.9832156862745098,88.404164347865,1
RASGRP1,Injury,Burn,Early hours-Day 7,Human only,94.35850773430391,97.77070063694268,-1,TRUE,-0.8975915461455308,-2.496186693589931,0.9832156862745098,88.404164347865,1
RASGRP4,Injury,Burn,Early hours-Day 7,Shared,96.95177434030937,70.24567788898999,1,TRUE,2.052644852687429,1.3691731190192238,0.7070647886652525,67.40230906728046,0.9899000000000001
