MM.Entrez,row,EffectSize,condition
74287,74287,0.012082420314316611,Fluad_48_PBMC
74287,74287,0.01716605176510555,Fluad_72_PBMC
74287,74287,-0.01266599485181441,Fluad_168_PBMC
74288,74288,-0.073504064892981,Fluad_4_PBMC
74288,74288,0.043614803210194175,Fluad_8_PBMC
74288,74288,0.1893740572185223,Fluad_24_PBMC
74288,74288,-0.1184640149890257,Fluad_48_PBMC
74288,74288,0.0372418393373084,Fluad_72_PBMC
74288,74288,0.19276558568024127,Fluad_168_PBMC
74302,74302,-0.03150020372726603,Fluad_4_PBMC
74302,74302,-0.02878803784048145,Fluad_8_PBMC
74302,74302,0.01463669042952942,Fluad_24_PBMC
74302,74302,0.004654003727787792,Fluad_48_PBMC
74302,74302,0.03417575250811433,Fluad_72_PBMC
74302,74302,-0.040459340175713177,Fluad_168_PBMC
74306,74306,-0.16379784221786364,Fluad_4_PBMC
74306,74306,-0.059569750110757935,Fluad_8_PBMC
74306,74306,-0.006998885565782764,Fluad_24_PBMC
74306,74306,0.2590017863139309,Fluad_48_PBMC
74306,74306,0.058904519923679954,Fluad_72_PBMC
74306,74306,-0.024753852961002076,Fluad_168_PBMC
74309,74309,-0.09251791913417229,Fluad_4_PBMC
74309,74309,0.13186435370642569,Fluad_8_PBMC
74309,74309,0.11480816528565008,Fluad_24_PBMC
74309,74309,-0.0340100547215374,Fluad_48_PBMC
74309,74309,-0.16954800936029502,Fluad_72_PBMC
74309,74309,-0.08394905760645033,Fluad_168_PBMC
74315,74315,-0.04915528739493702,Fluad_4_PBMC
74315,74315,-0.06545648531025972,Fluad_8_PBMC
74315,74315,-0.06727401821538592,Fluad_24_PBMC
74315,74315,-0.07681767272765283,Fluad_48_PBMC
74315,74315,-0.036700161962333055,Fluad_72_PBMC
74315,74315,-0.03436958882669172,Fluad_168_PBMC
74316,74316,-0.013364831793536869,Fluad_4_PBMC
74316,74316,-0.015486089181435236,Fluad_8_PBMC
74316,74316,-0.009297330441917495,Fluad_24_PBMC
74316,74316,-0.053153465802886046,Fluad_48_PBMC
74316,74316,0.02653018526989026,Fluad_72_PBMC
74316,74316,-0.009345331474440055,Fluad_168_PBMC
74318,74318,0.009840725443053255,Fluad_4_PBMC
74318,74318,-0.052831130994912545,Fluad_8_PBMC
74318,74318,-0.10662225775118106,Fluad_24_PBMC
74318,74318,-0.05213132317048208,Fluad_48_PBMC
74318,74318,-0.08211563701980484,Fluad_72_PBMC
74318,74318,0.00811511118532593,Fluad_168_PBMC
74320,74320,-0.016408104953514968,Fluad_4_PBMC
74320,74320,-0.0644178776592157,Fluad_8_PBMC
74320,74320,-0.15745743559984593,Fluad_24_PBMC
74320,74320,-0.08476560707625147,Fluad_48_PBMC
74320,74320,-0.052188069336134735,Fluad_72_PBMC
74320,74320,-0.020635677239734918,Fluad_168_PBMC
74322,74322,0.030510020837524188,Fluad_4_PBMC
74322,74322,-0.05504669065729351,Fluad_8_PBMC
74322,74322,-0.0658210388262015,Fluad_24_PBMC
74322,74322,-0.07286482304731523,Fluad_48_PBMC
74322,74322,-0.032539888173027,Fluad_72_PBMC
74322,74322,-6.985426300460951e-4,Fluad_168_PBMC
74325,74325,-0.018443097285123056,Fluad_4_PBMC
74325,74325,-0.022019324491624914,Fluad_8_PBMC
74325,74325,-0.1802053599157376,Fluad_24_PBMC
74325,74325,-0.10788438356549168,Fluad_48_PBMC
74325,74325,-0.06603032705662004,Fluad_72_PBMC
74325,74325,-0.03258357156208058,Fluad_168_PBMC
74326,74326,-0.006413385388681192,Fluad_4_PBMC
74326,74326,-0.031511934201588154,Fluad_8_PBMC
74326,74326,-0.05450202248739622,Fluad_24_PBMC
74326,74326,-0.04418855620902784,Fluad_48_PBMC
74326,74326,-0.06180699542024293,Fluad_72_PBMC
74326,74326,-0.02266889858490506,Fluad_168_PBMC
74330,74330,-0.11617434518541891,Fluad_4_PBMC
74330,74330,-0.0043056697364098895,Fluad_8_PBMC
74330,74330,0.1427607143806391,Fluad_24_PBMC
74330,74330,0.06914278288727305,Fluad_48_PBMC
74330,74330,0.11584930312816732,Fluad_72_PBMC
74330,74330,-0.05197085069740526,Fluad_168_PBMC
74334,74334,-0.014201053928796448,Fluad_4_PBMC
74334,74334,0.014326459507658207,Fluad_8_PBMC
74334,74334,0.06462832894254245,Fluad_24_PBMC
74334,74334,0.045647488185421636,Fluad_48_PBMC
74334,74334,0.08120785436984557,Fluad_72_PBMC
74334,74334,-0.022446406207061287,Fluad_168_PBMC
74335,74335,0.06769188911149637,Fluad_4_PBMC
74335,74335,-0.005367334415794289,Fluad_8_PBMC
74335,74335,-0.044432811991050425,Fluad_24_PBMC
74335,74335,-0.28042203968801793,Fluad_48_PBMC
74335,74335,-0.16558048567288086,Fluad_72_PBMC
74335,74335,-0.0328617792755268,Fluad_168_PBMC
74337,74337,-0.053567516500712786,Fluad_4_PBMC
74337,74337,-0.010647371174544285,Fluad_8_PBMC
74337,74337,0.06234988358555782,Fluad_24_PBMC
74337,74337,0.18991742039250958,Fluad_48_PBMC
74337,74337,0.2065249209056157,Fluad_72_PBMC
74337,74337,0.10123508141833293,Fluad_168_PBMC
74338,74338,0.13035149918002809,Fluad_4_PBMC
74338,74338,-0.008985629513327709,Fluad_8_PBMC
74338,74338,0.010272728700711387,Fluad_24_PBMC
74338,74338,-0.22174051610657264,Fluad_48_PBMC
74338,74338,-0.21733170628799292,Fluad_72_PBMC
74338,74338,-0.08613877024962013,Fluad_168_PBMC
74340,74340,0.045562624189215306,Fluad_4_PBMC
74340,74340,0.02585467025991406,Fluad_8_PBMC
74340,74340,-0.037196824336863,Fluad_24_PBMC
74340,74340,-0.01683389997276663,Fluad_48_PBMC
74340,74340,0.02228322259624349,Fluad_72_PBMC
74340,74340,0.017709454002763803,Fluad_168_PBMC
74342,74342,-0.04127047670502959,Fluad_4_PBMC
74342,74342,0.04109130435612052,Fluad_8_PBMC
74342,74342,0.1380262893721178,Fluad_24_PBMC
74342,74342,0.05563720652506099,Fluad_48_PBMC
74342,74342,0.019203546300317065,Fluad_72_PBMC
74342,74342,0.15248123028666205,Fluad_168_PBMC
74343,74343,0.01622160018645724,Fluad_4_PBMC
74343,74343,0.0015761756792511683,Fluad_8_PBMC
74343,74343,0.019225959602275022,Fluad_24_PBMC
74343,74343,0.032857575447521103,Fluad_48_PBMC
74343,74343,0.0374219351613867,Fluad_72_PBMC
74343,74343,0.029124056843141233,Fluad_168_PBMC
74347,74347,0.047500068670357276,Fluad_4_PBMC
74347,74347,-0.07540055777003785,Fluad_8_PBMC
74347,74347,-0.10349738283896182,Fluad_24_PBMC
74347,74347,-0.0734555732269615,Fluad_48_PBMC
74347,74347,-0.012642329461664215,Fluad_72_PBMC
74347,74347,-0.11021681400157801,Fluad_168_PBMC
74349,74349,0.057064085431578704,Fluad_4_PBMC
74349,74349,0.035577553795318906,Fluad_8_PBMC
74349,74349,-0.014530178908897184,Fluad_24_PBMC
74349,74349,-0.01304613064555582,Fluad_48_PBMC
74349,74349,-0.009041024032842238,Fluad_72_PBMC
74349,74349,0.007789621614596065,Fluad_168_PBMC
74351,74351,-0.10501626875869619,Fluad_4_PBMC
74351,74351,-0.04172928954850086,Fluad_8_PBMC
74351,74351,0.1766786893985901,Fluad_24_PBMC
74351,74351,0.06028852709066612,Fluad_48_PBMC
74351,74351,-0.023887806777373566,Fluad_72_PBMC
74351,74351,-0.08477426863215554,Fluad_168_PBMC
74352,74352,-0.0022862782779138335,Fluad_4_PBMC
74352,74352,-0.0547600116703002,Fluad_8_PBMC
74352,74352,-0.07880312379931143,Fluad_24_PBMC
74352,74352,-0.047790833619475226,Fluad_48_PBMC
74352,74352,-0.09384523591774707,Fluad_72_PBMC
74352,74352,-0.030997846105775384,Fluad_168_PBMC
74354,74354,-0.15282866807699547,Fluad_4_PBMC
74354,74354,-0.11077953370153937,Fluad_8_PBMC
74354,74354,-0.130496718692243,Fluad_24_PBMC
74354,74354,-0.11089900100377292,Fluad_48_PBMC
74354,74354,-0.2943253822061491,Fluad_72_PBMC
74354,74354,-0.10269199006070506,Fluad_168_PBMC
74355,74355,-0.012204610854013698,Fluad_4_PBMC
74355,74355,-0.05216408034628284,Fluad_8_PBMC
74355,74355,-0.07933482256157776,Fluad_24_PBMC
74355,74355,-0.0435725558470228,Fluad_48_PBMC
74355,74355,-0.05030069769738832,Fluad_72_PBMC
74355,74355,-0.020727186619378113,Fluad_168_PBMC
74356,74356,-0.08890466148152454,Fluad_4_PBMC
74356,74356,-0.208388869454196,Fluad_8_PBMC
74356,74356,-0.04516797052252963,Fluad_24_PBMC
74356,74356,-0.1823785258379571,Fluad_48_PBMC
74356,74356,-0.04884970056842963,Fluad_72_PBMC
74356,74356,-0.13659857392122499,Fluad_168_PBMC
74359,74359,0.305725724268475,Fluad_4_PBMC
74359,74359,0.3385777997987893,Fluad_8_PBMC
74359,74359,0.2808116195244974,Fluad_24_PBMC
74359,74359,0.39503625687224453,Fluad_48_PBMC
74359,74359,0.18908759757044846,Fluad_72_PBMC
74359,74359,0.21547236422302474,Fluad_168_PBMC
74360,74360,-0.02273044263533963,Fluad_4_PBMC
74360,74360,-0.051348631446197945,Fluad_8_PBMC
74360,74360,-0.2655821490666299,Fluad_24_PBMC
74360,74360,-0.09299468085661866,Fluad_48_PBMC
74360,74360,-0.12009774494204883,Fluad_72_PBMC
74360,74360,-0.06908535776512403,Fluad_168_PBMC
74362,74362,-0.1094337370995686,Fluad_4_PBMC
74362,74362,-0.17243037769261793,Fluad_8_PBMC
74362,74362,-0.027916585818626327,Fluad_24_PBMC
74362,74362,0.005253324521334868,Fluad_48_PBMC
74362,74362,-0.28045264728492825,Fluad_72_PBMC
74362,74362,-0.06876503919946408,Fluad_168_PBMC
74365,74365,-0.12953549650621854,Fluad_4_PBMC
74365,74365,-0.20709059214663283,Fluad_8_PBMC
74365,74365,-0.4389700993823089,Fluad_24_PBMC
74365,74365,-0.02437238125544572,Fluad_48_PBMC
74365,74365,-0.13384125786583945,Fluad_72_PBMC
74365,74365,-0.03628116551899696,Fluad_168_PBMC
74369,74369,0.023697954566542112,Fluad_4_PBMC
74369,74369,0.10258537606988183,Fluad_8_PBMC
74369,74369,0.32777402595646876,Fluad_24_PBMC
74369,74369,0.14592965863224627,Fluad_48_PBMC
74369,74369,0.027637846694307022,Fluad_72_PBMC
74369,74369,0.0385103320173652,Fluad_168_PBMC
74370,74370,0.0051970047616825,Fluad_4_PBMC
74370,74370,-0.059288454603202645,Fluad_8_PBMC
74370,74370,-0.014776747452909245,Fluad_24_PBMC
74370,74370,-0.04597537069812363,Fluad_48_PBMC
74370,74370,-0.02738105692853887,Fluad_72_PBMC
74370,74370,0.01602875878153176,Fluad_168_PBMC
74374,74374,0.0756181333856194,Fluad_4_PBMC
74374,74374,-0.12296961953310026,Fluad_8_PBMC
74374,74374,-0.18847713497140006,Fluad_24_PBMC
74374,74374,0.0014832741256269877,Fluad_48_PBMC
74374,74374,-0.09511884569248341,Fluad_72_PBMC
74374,74374,-0.07596573382441507,Fluad_168_PBMC
74375,74375,0.015490392539835085,Fluad_4_PBMC
74375,74375,-0.05861563073469167,Fluad_8_PBMC
74375,74375,-0.05711424190202852,Fluad_24_PBMC
74375,74375,-0.09153748340055357,Fluad_48_PBMC
74375,74375,-0.08201876325074275,Fluad_72_PBMC
74375,74375,-0.0028259922128994752,Fluad_168_PBMC
74376,74376,-0.03700635619492365,Fluad_4_PBMC
74376,74376,0.03649749853925277,Fluad_8_PBMC
74376,74376,0.009315452192827145,Fluad_24_PBMC
74376,74376,-0.0024105480581764205,Fluad_48_PBMC
74376,74376,-0.025876632806417277,Fluad_72_PBMC
74376,74376,-0.04979156578961019,Fluad_168_PBMC
74377,74377,0.097004668636409,Fluad_4_PBMC
74377,74377,0.22272454290428456,Fluad_8_PBMC
74377,74377,0.3165438551257611,Fluad_24_PBMC
74377,74377,-0.12641486828158133,Fluad_48_PBMC
74377,74377,0.12080562567688347,Fluad_72_PBMC
74377,74377,-0.0972428738725406,Fluad_168_PBMC
74383,74383,-0.022553599430236826,Fluad_4_PBMC
74383,74383,0.05267165314007105,Fluad_8_PBMC
74383,74383,0.12438415553802207,Fluad_24_PBMC
74383,74383,0.20892411959511525,Fluad_48_PBMC
74383,74383,0.23024070007411845,Fluad_72_PBMC
74383,74383,0.31948774650977185,Fluad_168_PBMC
74385,74385,-0.029580591920472354,Fluad_4_PBMC
74385,74385,-0.10602721035040785,Fluad_8_PBMC
74385,74385,-0.1352712214920504,Fluad_24_PBMC
74385,74385,-0.1645618052979243,Fluad_48_PBMC
74385,74385,-0.10411526830813012,Fluad_72_PBMC
74385,74385,-0.005608649505618679,Fluad_168_PBMC
74386,74386,-0.029812885946515877,Fluad_4_PBMC
74386,74386,-0.046953158426276786,Fluad_8_PBMC
74386,74386,-0.13323664312269834,Fluad_24_PBMC
74386,74386,-0.0703389655059774,Fluad_48_PBMC
74386,74386,-0.07724051993636127,Fluad_72_PBMC
74386,74386,-0.01960498164463509,Fluad_168_PBMC
74387,74387,0.23195347888140394,Fluad_4_PBMC
74387,74387,0.26910235443630337,Fluad_8_PBMC
74387,74387,0.3510968806511301,Fluad_24_PBMC
74387,74387,0.09808891478255655,Fluad_48_PBMC
74387,74387,-0.018053453951095033,Fluad_72_PBMC
74387,74387,0.038511031571947685,Fluad_168_PBMC
74388,74388,0.024586028603340804,Fluad_4_PBMC
74388,74388,-0.025977896031427417,Fluad_8_PBMC
74388,74388,0.03617103222166973,Fluad_24_PBMC
74388,74388,-0.016102708386367404,Fluad_48_PBMC
74388,74388,0.003933452255844294,Fluad_72_PBMC
74388,74388,0.005878113821226716,Fluad_168_PBMC
74392,74392,-0.09148922613198396,Fluad_4_PBMC
74392,74392,-0.1836179208342772,Fluad_8_PBMC
74392,74392,-0.6147260365066236,Fluad_24_PBMC
74392,74392,-0.172348228855161,Fluad_48_PBMC
74392,74392,-0.14589057815436002,Fluad_72_PBMC
74392,74392,-0.19332406438336447,Fluad_168_PBMC
74393,74393,-0.004934465690619838,Fluad_4_PBMC
74393,74393,-0.14623345966774548,Fluad_8_PBMC
74393,74393,-0.12975063546433097,Fluad_24_PBMC
74393,74393,0.09028651013113098,Fluad_48_PBMC
74393,74393,-0.15736395055846697,Fluad_72_PBMC
74393,74393,0.11395952647407537,Fluad_168_PBMC
74401,74401,-0.14207123443871117,Fluad_4_PBMC
74401,74401,0.058455019590555324,Fluad_8_PBMC
74401,74401,0.2328583364263812,Fluad_24_PBMC
74401,74401,0.24879861420500093,Fluad_48_PBMC
74401,74401,0.4977389280969118,Fluad_72_PBMC
74401,74401,0.06956420988005352,Fluad_168_PBMC
74405,74405,-0.0734768209868828,Fluad_4_PBMC
74405,74405,0.03516925832458195,Fluad_8_PBMC
74405,74405,0.0962449953915061,Fluad_24_PBMC
74405,74405,-0.010395105215257994,Fluad_48_PBMC
74405,74405,-0.04017330617687431,Fluad_72_PBMC
74405,74405,0.027913396395599754,Fluad_168_PBMC
74407,74407,-0.03371665357577269,Fluad_4_PBMC
74407,74407,-0.1108135561835637,Fluad_8_PBMC
74407,74407,-0.1263797747785378,Fluad_24_PBMC
74407,74407,-0.01410238204728298,Fluad_48_PBMC
74407,74407,-0.06323372277789874,Fluad_72_PBMC
74407,74407,0.009372814032583499,Fluad_168_PBMC
74410,74410,0.07734325396027142,Fluad_4_PBMC
74410,74410,0.10164385536491904,Fluad_8_PBMC
74410,74410,-0.01031533900736914,Fluad_24_PBMC
74410,74410,0.049371053267646126,Fluad_48_PBMC
74410,74410,0.024640359243206955,Fluad_72_PBMC
74410,74410,0.02148060566455756,Fluad_168_PBMC
74411,74411,0.00772504657488815,Fluad_4_PBMC
74411,74411,-0.01901785860991545,Fluad_8_PBMC
74411,74411,-0.13482095055302867,Fluad_24_PBMC
74411,74411,-0.21544259998449888,Fluad_48_PBMC
74411,74411,-0.15579844803345422,Fluad_72_PBMC
74411,74411,0.019427704932914125,Fluad_168_PBMC
74412,74412,-0.022783239052281967,Fluad_4_PBMC
74412,74412,-0.03830278751175742,Fluad_8_PBMC
74412,74412,-0.06846615362203279,Fluad_24_PBMC
74412,74412,-0.07435565152934709,Fluad_48_PBMC
74412,74412,-0.05625645332919893,Fluad_72_PBMC
74412,74412,-0.04805030524874043,Fluad_168_PBMC
74413,74413,0.0108993285399972,Fluad_4_PBMC
74413,74413,0.04788861855325388,Fluad_8_PBMC
74413,74413,0.09022123493307,Fluad_24_PBMC
74413,74413,0.07716018269964442,Fluad_48_PBMC
74413,74413,-0.01757127422093996,Fluad_72_PBMC
74413,74413,-0.0587103049029325,Fluad_168_PBMC
74414,74414,0.019602844594602598,Fluad_4_PBMC
74414,74414,-0.01649838952738847,Fluad_8_PBMC
74414,74414,-0.09612221603517579,Fluad_24_PBMC
74414,74414,-0.05491159930735767,Fluad_48_PBMC
74414,74414,-0.05253392965626791,Fluad_72_PBMC
74414,74414,-0.01417185987211278,Fluad_168_PBMC
74419,74419,0.21925116164099934,Fluad_4_PBMC
74419,74419,0.29816638641485915,Fluad_8_PBMC
74419,74419,0.5003610954818363,Fluad_24_PBMC
74419,74419,0.38074981602137803,Fluad_48_PBMC
74419,74419,0.2525667391885782,Fluad_72_PBMC
74419,74419,0.18105096601189574,Fluad_168_PBMC
74424,74424,0.09812977355313568,Fluad_4_PBMC
74424,74424,0.30992269576654574,Fluad_8_PBMC
74424,74424,0.4035050528057911,Fluad_24_PBMC
74424,74424,0.16222681595623567,Fluad_48_PBMC
74424,74424,0.15639247791675204,Fluad_72_PBMC
74424,74424,-0.019743492455073675,Fluad_168_PBMC
74427,74427,-0.06305132881437503,Fluad_4_PBMC
74427,74427,-0.04116890130566553,Fluad_8_PBMC
74427,74427,-0.16624145106077615,Fluad_24_PBMC
74427,74427,-0.09700542908043053,Fluad_48_PBMC
74427,74427,-0.05710613718126334,Fluad_72_PBMC
74427,74427,-0.11758469914092551,Fluad_168_PBMC
74430,74430,0.06417113120121387,Fluad_4_PBMC
74430,74430,0.27466022905797116,Fluad_8_PBMC
74430,74430,0.05640807804701842,Fluad_24_PBMC
74430,74430,-0.10125552280011174,Fluad_48_PBMC
74430,74430,0.23111841610996375,Fluad_72_PBMC
74430,74430,0.08867952163100501,Fluad_168_PBMC
74434,74434,0.11394693844982084,Fluad_4_PBMC
74434,74434,0.210483068945984,Fluad_8_PBMC
74434,74434,0.1387156551869384,Fluad_24_PBMC
74434,74434,0.18243399583429465,Fluad_48_PBMC
74434,74434,0.10461939469374704,Fluad_72_PBMC
74434,74434,0.10112211641069058,Fluad_168_PBMC
74435,74435,-0.10844371965761734,Fluad_4_PBMC
74435,74435,0.11334899722665592,Fluad_8_PBMC
74435,74435,0.11235840567423883,Fluad_24_PBMC
74435,74435,0.11493513106377695,Fluad_48_PBMC
74435,74435,-0.11435078160143952,Fluad_72_PBMC
74435,74435,0.05422910302228656,Fluad_168_PBMC
74438,74438,0.03995264495303852,Fluad_4_PBMC
74438,74438,-0.1349406050534343,Fluad_8_PBMC
74438,74438,-0.2497360061656666,Fluad_24_PBMC
74438,74438,-0.13729478748026258,Fluad_48_PBMC
74438,74438,-0.036927019938627126,Fluad_72_PBMC
74438,74438,-0.09707861921174787,Fluad_168_PBMC
74440,74440,0.05186868436523362,Fluad_4_PBMC
74440,74440,0.004768142863812219,Fluad_8_PBMC
74440,74440,0.04268163613034881,Fluad_24_PBMC
74440,74440,0.04474007688466619,Fluad_48_PBMC
74440,74440,0.022972511916432126,Fluad_72_PBMC
74440,74440,0.020731899182044433,Fluad_168_PBMC
74442,74442,-0.16103400249324418,Fluad_4_PBMC
74442,74442,-0.024300864142210887,Fluad_8_PBMC
74442,74442,-0.09652308864481407,Fluad_24_PBMC
74442,74442,0.20436243927048148,Fluad_48_PBMC
74442,74442,0.05311791197095017,Fluad_72_PBMC
74442,74442,0.08302791229446349,Fluad_168_PBMC
74443,74443,0.062280566967829465,Fluad_4_PBMC
74443,74443,0.15518717632037582,Fluad_8_PBMC
74443,74443,-0.01484699872885109,Fluad_24_PBMC
74443,74443,0.13506536030657834,Fluad_48_PBMC
74443,74443,0.3115501271186165,Fluad_72_PBMC
74443,74443,0.24571473892577167,Fluad_168_PBMC
74446,74446,-0.10841486922537236,Fluad_4_PBMC
74446,74446,-0.14497020062156718,Fluad_8_PBMC
74446,74446,-0.028740440899017283,Fluad_24_PBMC
74446,74446,-0.015559520635515467,Fluad_48_PBMC
74446,74446,0.02096763808437574,Fluad_72_PBMC
74446,74446,0.19967560511658888,Fluad_168_PBMC
74448,74448,0.11599081960664104,Fluad_4_PBMC
74448,74448,0.2981377317422109,Fluad_8_PBMC
74448,74448,0.4116263820621542,Fluad_24_PBMC
74448,74448,0.3365961909295141,Fluad_48_PBMC
74448,74448,0.2946604726923765,Fluad_72_PBMC
74448,74448,0.2218594723242735,Fluad_168_PBMC
74450,74450,-0.021715857517503157,Fluad_4_PBMC
74450,74450,-0.03480350957458578,Fluad_8_PBMC
74450,74450,-0.049468857587798176,Fluad_24_PBMC
74450,74450,-0.042286868924627186,Fluad_48_PBMC
74450,74450,-0.062135440452953716,Fluad_72_PBMC
74450,74450,-0.03998280804225862,Fluad_168_PBMC
74451,74451,0.026566592285824253,Fluad_4_PBMC
74451,74451,0.009110807904137097,Fluad_8_PBMC
74451,74451,-0.0047339265894934535,Fluad_24_PBMC
74451,74451,-0.009452195879577019,Fluad_48_PBMC
74451,74451,-0.008062656457041406,Fluad_72_PBMC
74451,74451,-0.008675854657775872,Fluad_168_PBMC
74453,74453,-0.004221617846622561,Fluad_4_PBMC
74453,74453,0.010106124027845276,Fluad_8_PBMC
74453,74453,0.0791834295184195,Fluad_24_PBMC
74453,74453,-0.12620178201724386,Fluad_48_PBMC
74453,74453,-0.0783336413501261,Fluad_72_PBMC
74453,74453,-0.15465924605939074,Fluad_168_PBMC
74455,74455,-0.14290098020366004,Fluad_4_PBMC
74455,74455,-0.395623405226718,Fluad_8_PBMC
74455,74455,-0.44368890896070523,Fluad_24_PBMC
74455,74455,-0.35446066024999334,Fluad_48_PBMC
74455,74455,-0.31426247190006995,Fluad_72_PBMC
74455,74455,-0.11216714475689171,Fluad_168_PBMC
74463,74463,-0.05413693594103419,Fluad_4_PBMC
74463,74463,0.03128416216979124,Fluad_8_PBMC
74463,74463,0.18144075269307436,Fluad_24_PBMC
74463,74463,0.28203530143905153,Fluad_48_PBMC
74463,74463,0.3305565118197693,Fluad_72_PBMC
74463,74463,0.052067470993704124,Fluad_168_PBMC
74464,74464,0.004464778847627304,Fluad_4_PBMC
74464,74464,0.17568979495468273,Fluad_8_PBMC
74464,74464,0.2420645264225354,Fluad_24_PBMC
74464,74464,0.1295186250315723,Fluad_48_PBMC
74464,74464,0.023838972136279057,Fluad_72_PBMC
74464,74464,0.2551198992648551,Fluad_168_PBMC
74467,74467,-0.027221038345277115,Fluad_4_PBMC
74467,74467,-0.03006437673429252,Fluad_8_PBMC
74467,74467,-0.05190652758226211,Fluad_24_PBMC
74467,74467,-0.1283548612849117,Fluad_48_PBMC
74467,74467,-0.1528508507917179,Fluad_72_PBMC
74467,74467,-0.01131247259361201,Fluad_168_PBMC
74468,74468,0.10696981433564678,Fluad_4_PBMC
74468,74468,0.007625672961359076,Fluad_8_PBMC
74468,74468,0.22868572978152013,Fluad_24_PBMC
74468,74468,0.004977634926067731,Fluad_48_PBMC
74468,74468,0.28262295068854715,Fluad_72_PBMC
74468,74468,0.1840271530027331,Fluad_168_PBMC
74469,74469,-0.005072159620794103,Fluad_4_PBMC
74469,74469,-0.08412015936953754,Fluad_8_PBMC
74469,74469,0.04361791595156461,Fluad_24_PBMC
74469,74469,0.006137233178631796,Fluad_48_PBMC
74469,74469,-0.02740302931445182,Fluad_72_PBMC
74469,74469,-0.02927710222167823,Fluad_168_PBMC
74470,74470,-0.45713206514514915,Fluad_4_PBMC
74470,74470,-0.04379202450273123,Fluad_8_PBMC
74470,74470,-0.03873306848501801,Fluad_24_PBMC
74470,74470,-0.09715988545212695,Fluad_48_PBMC
74470,74470,-0.12375794833695797,Fluad_72_PBMC
74470,74470,7.526656629606165e-4,Fluad_168_PBMC
74472,74472,0.03473795151663106,Fluad_4_PBMC
74472,74472,0.14834091772264024,Fluad_8_PBMC
74472,74472,-0.28823704875338785,Fluad_24_PBMC
74472,74472,-0.1603883191341633,Fluad_48_PBMC
74472,74472,0.03789987806760786,Fluad_72_PBMC
74472,74472,0.08249201575448062,Fluad_168_PBMC
74477,74477,0.0017471426811379587,Fluad_4_PBMC
74477,74477,-0.057457748457276026,Fluad_8_PBMC
74477,74477,-0.047126987612179594,Fluad_24_PBMC
74477,74477,-0.035340994647460544,Fluad_48_PBMC
74477,74477,-0.033308952904664846,Fluad_72_PBMC
74477,74477,-0.015063475943279059,Fluad_168_PBMC
74479,74479,-4.6108749864659515e-4,Fluad_4_PBMC
74479,74479,-0.0440477260191674,Fluad_8_PBMC
74479,74479,-0.04765601104314987,Fluad_24_PBMC
74479,74479,-0.05401303967876725,Fluad_48_PBMC
74479,74479,-0.03813944540891834,Fluad_72_PBMC
74479,74479,-0.011393876695673377,Fluad_168_PBMC
74480,74480,-0.08231294865958283,Fluad_4_PBMC
74480,74480,0.04756722890594833,Fluad_8_PBMC
74480,74480,-0.13918262645682677,Fluad_24_PBMC
74480,74480,-0.06039438769323269,Fluad_48_PBMC
74480,74480,-0.17506590863709537,Fluad_72_PBMC
74480,74480,-0.20817713025016826,Fluad_168_PBMC
74485,74485,-0.2615798530104372,Fluad_4_PBMC
74485,74485,-0.13064305917419228,Fluad_8_PBMC
74485,74485,-0.2453882378963379,Fluad_24_PBMC
74485,74485,-0.036893173533565804,Fluad_48_PBMC
74485,74485,-0.1320199169670584,Fluad_72_PBMC
74485,74485,-0.1516545084569323,Fluad_168_PBMC
74486,74486,0.09273280135988671,Fluad_4_PBMC
74486,74486,0.11760594124807477,Fluad_8_PBMC
74486,74486,0.02988482318351382,Fluad_24_PBMC
74486,74486,0.1223583734204805,Fluad_48_PBMC
74486,74486,0.1750361283018398,Fluad_72_PBMC
74486,74486,0.160990610036452,Fluad_168_PBMC
74488,74488,-0.05653465486821174,Fluad_4_PBMC
74488,74488,-0.031135720949309498,Fluad_8_PBMC
74488,74488,-0.20413764600980944,Fluad_24_PBMC
74488,74488,-0.09026665512638488,Fluad_48_PBMC
74488,74488,-0.14000517129459933,Fluad_72_PBMC
74488,74488,-0.10150759447859103,Fluad_168_PBMC
74490,74490,0.1268062389116671,Fluad_4_PBMC
74490,74490,0.11595668958381822,Fluad_8_PBMC
74490,74490,0.09480270830083981,Fluad_24_PBMC
74490,74490,0.09667488586552997,Fluad_48_PBMC
74490,74490,0.11647835495103553,Fluad_72_PBMC
74490,74490,0.2808248733904759,Fluad_168_PBMC
74492,74492,-0.15481781640361092,Fluad_4_PBMC
74492,74492,-0.08789654473703234,Fluad_8_PBMC
74492,74492,-0.048080196897877014,Fluad_24_PBMC
74492,74492,0.013512594716848403,Fluad_48_PBMC
74492,74492,0.04636812128078782,Fluad_72_PBMC
74492,74492,0.21445558017331057,Fluad_168_PBMC
74493,74493,-0.010582628283083206,Fluad_4_PBMC
74493,74493,-0.03881756434893946,Fluad_8_PBMC
74493,74493,-0.05670060203018856,Fluad_24_PBMC
74493,74493,-0.023677041954562217,Fluad_48_PBMC
74493,74493,0.07101069182116992,Fluad_72_PBMC
74493,74493,-0.016587834498432485,Fluad_168_PBMC
74498,74498,-0.024522639538780755,Fluad_4_PBMC
74498,74498,-0.17937199689454575,Fluad_8_PBMC
74498,74498,-0.4563092364100294,Fluad_24_PBMC
74498,74498,-0.08596291528971323,Fluad_48_PBMC
74498,74498,-0.3100926422328252,Fluad_72_PBMC
